,,,,,,,,,Total area (m^2),12000,,Avg,kW,,,
20160216:2156,0,0,0,1.78,6.07,0,,,,,,,,,,
20160216:2256,0,0,0,1.93,6.18,0,,,,,,,,,,
20160216:2356,0,0,0,2.08,6.3,0,,,,,,,,,,
20160217:0056,0,0,0,2.24,6.41,0,,,,,,,,,,
20160217:0156,0,0,0,2.59,6.64,0,,,,,,,,,,
20160217:0256,0,0,0,2.93,6.87,0,,,,,,,,,,
20160217:0356,0,0,0,3.28,7.1,0,,,,,,,,,,
20160217:0456,0,0,0,3.14,7.01,0,,,,,,,,,,
20160217:0556,0,0,0,3,6.91,0,,,,,,,,,,
20160217:0656,0,0,0,2.86,6.81,0,,,,,,,,,,
20160217:0756,4.82,8.676,4.76,2.98,6.97,0,,,,,,,,,,
20160217:0856,33.06,59.508,12.57,3.09,7.13,0,,,,,,,,,,
20160217:0956,53.39,96.102,19.05,3.2,7.28,0,,,,,,,,,,
20160217:1056,77.36,139.248,23.68,3.56,7.41,0,,,,,,,,,,
20160217:1156,93.73,168.714,26.01,3.93,7.53,0,,,,,,,,,,
20160217:1256,94.01,169.218,25.75,4.29,7.66,0,,,,,,,,,,
20160217:1356,82.32,148.176,22.92,4.57,6.69,0,,,,,,,,,,
20160217:1456,32.2,57.96,17.88,4.86,5.72,0,,,,,,,,,,
20160217:1556,11.78,21.204,11.09,5.15,4.76,0,,,,,,,,,,
20160217:1656,18.78,33.804,3.07,4.87,3.96,0,,,,,,,,,,
20160217:1756,0,0,0,4.6,3.16,0,,,,,,,,,,
20160217:1856,0,0,0,4.32,2.36,0,,,,,,,,,,
20160217:1956,0,0,0,4.12,2.01,0,,,,,,,,,,
20160217:2056,0,0,0,3.92,1.66,0,,,,,,,,,,
20160217:2156,0,0,0,3.72,1.31,0,,,,,,,,,,
20160217:2256,0,0,0,3.54,1.96,0,,,,,,,,,,
20160217:2356,0,0,0,3.36,2.61,0,,,,,,,,,,
20160218:0056,0,0,0,3.19,3.26,0,,,,,,,,,,
20160218:0156,0,0,0,2.82,3.71,0,,,,,,,,,,
20160218:0256,0,0,0,2.45,4.17,0,,,,,,,,,,
20160218:0356,0,0,0,2.08,4.63,0,,,,,,,,,,
20160218:0456,0,0,0,1.71,4.34,0,,,,,,,,,,
20160218:0556,0,0,0,1.34,4.06,0,,,,,,,,,,
20160218:0656,0,0,0,0.97,3.77,0,,,,,,,,,,
20160218:0756,138.3,248.94,5.06,1.12,3.79,0,,,,,,,,,,
20160218:0856,413.59,744.462,12.88,1.27,3.82,0,,,,,,,,,,
20160218:0956,629.28,1132.704,19.38,1.42,3.85,0,,,,,,,,,,
20160218:1056,782.76,1408.968,24.03,2.77,4.05,0,,,,,,,,,,
20160218:1156,847.7,1525.86,26.36,4.12,4.25,0,,,,,,,,,,
20160218:1256,789.5,1421.1,26.09,5.47,4.46,0,,,,,,,,,,
20160218:1356,713.13,1283.634,23.26,5.8,4.32,0,,,,,,,,,,
20160218:1456,484.81,872.658,18.19,6.13,4.18,0,,,,,,,,,,
20160218:1556,254.31,457.758,11.39,6.46,4.04,0,,,,,,,,,,
20160218:1656,57.01,102.618,3.35,5.02,3.48,0,,,,,,,,,,
20160218:1756,0,0,0,3.57,2.91,0,,,,,,,,,,
20160218:1856,0,0,0,2.13,2.34,0,,,,,,,,,,
20160218:1956,0,0,0,1.73,2.4,0,,,,,,,,,,
20160218:2056,0,0,0,1.33,2.46,0,,,,,,,,,,
20160218:2156,0,0,0,0.93,2.52,0,,,,,,,,,,
20160218:2256,0,0,0,0.63,2.52,0,,,,,,,,,,
20160218:2356,0,0,0,0.32,2.51,0,,,,,,,,,,
20160219:0056,0,0,0,0.02,2.51,0,,,,,,,,,,
20160219:0156,0,0,0,-0.09,2.59,0,,,,,,,,,,
20160219:0256,0,0,0,-0.21,2.68,0,,,,,,,,,,
20160219:0356,0,0,0,-0.32,2.76,0,,,,,,,,,,
20160219:0456,0,0,0,-0.45,2.86,0,,,,,,,,,,
20160219:0556,0,0,0,-0.59,2.96,0,,,,,,,,,,
20160219:0656,0,0,0,-0.73,3.06,0,,,,,,,,,,
20160219:0756,140.49,252.882,5.36,0.13,3.77,0,,,,,,,,,,
20160219:0856,409.78,737.604,13.2,0.99,4.48,0,,,,,,,,,,
20160219:0956,622.38,1120.284,19.71,1.85,5.19,0,,,,,,,,,,
20160219:1056,755.12,1359.216,24.38,3.34,5.82,0,,,,,,,,,,
20160219:1156,818.37,1473.066,26.72,4.82,6.46,0,,,,,,,,,,
20160219:1256,193.06,347.508,26.45,6.31,7.09,0,,,,,,,,,,
20160219:1356,512.09,921.762,23.6,6.81,7.43,0,,,,,,,,,,
20160219:1456,62.63,112.734,18.51,7.32,7.77,0,,,,,,,,,,
20160219:1556,59.3,106.74,11.68,7.83,8.11,0,,,,,,,,,,
20160219:1656,19.75,35.55,3.63,7.42,8.14,0,,,,,,,,,,
20160219:1756,0,0,0,7.01,8.17,0,,,,,,,,,,
20160219:1856,0,0,0,6.6,8.21,0,,,,,,,,,,
20160219:1956,0,0,0,6.84,7.92,0,,,,,,,,,,
20160219:2056,0,0,0,7.08,7.64,0,,,,,,,,,,
20160219:2156,0,0,0,7.32,7.35,0,,,,,,,,,,
20160219:2256,0,0,0,7.52,7.29,0,,,,,,,,,,
20160219:2356,0,0,0,7.72,7.23,0,,,,,,,,,,
20160220:0056,0,0,0,7.93,7.17,0,,,,,,,,,,
20160220:0156,0,0,0,7.58,7.43,0,,,,,,,,,,
20160220:0256,0,0,0,7.23,7.68,0,,,,,,,,,,
20160220:0356,0,0,0,6.88,7.93,0,,,,,,,,,,
20160220:0456,0,0,0,6.61,8,0,,,,,,,,,,
20160220:0556,0,0,0,6.34,8.07,0,,,,,,,,,,
20160220:0656,0,0,0,6.06,8.14,0,,,,,,,,,,
20160220:0756,2.59,4.662,5.66,6.14,8.17,0,,,,,,,,,,
20160220:0856,321.65,578.97,13.52,6.22,8.19,0,,,,,,,,,,
20160220:0956,207.95,374.31,20.05,6.3,8.22,0,,,,,,,,,,
20160220:1056,143.91,259.038,24.73,7.15,9.07,0,,,,,,,,,,
20160220:1156,111.65,200.97,27.08,7.99,9.92,0,,,,,,,,,,
20160220:1256,60.94,109.692,26.8,8.84,10.77,0,,,,,,,,,,
20160220:1356,31.43,56.574,23.93,9.01,10.63,0,,,,,,,,,,
20160220:1456,24.24,43.632,18.83,9.18,10.5,0,,,,,,,,,,
20160220:1556,19.92,35.856,11.98,9.35,10.36,0,,,,,,,,,,
20160220:1656,1.73,3.114,3.91,9.37,10.45,0,,,,,,,,,,
20160220:1756,0,0,0,9.4,10.53,0,,,,,,,,,,
20160220:1856,0,0,0,9.42,10.62,0,,,,,,,,,,
20160220:1956,0,0,0,9.4,10.23,0,,,,,,,,,,
20160220:2056,0,0,0,9.37,9.85,0,,,,,,,,,,
20160220:2156,0,0,0,9.35,9.46,0,,,,,,,,,,
20160220:2256,0,0,0,9.31,9.25,0,,,,,,,,,,
20160220:2356,0,0,0,9.27,9.03,0,,,,,,,,,,
20160221:0056,0,0,0,9.24,8.81,0,,,,,,,,,,
20160221:0156,0,0,0,9.25,8.95,0,,,,,,,,,,
20160221:0256,0,0,0,9.26,9.08,0,,,,,,,,,,
20160221:0356,0,0,0,9.27,9.21,0,,,,,,,,,,
20160221:0456,0,0,0,9.29,9.07,0,,,,,,,,,,
20160221:0556,0,0,0,9.3,8.93,0,,,,,,,,,,
20160221:0656,0,0,0,9.31,8.79,0,,,,,,,,,,
20160221:0756,50.24,90.432,5.97,9.63,9.31,0,,,,,,,,,,
20160221:0856,203.74,366.732,13.84,9.95,9.83,0,,,,,,,,,,
20160221:0956,163.9,295.02,20.39,10.26,10.34,0,,,,,,,,,,
20160221:1056,145.82,262.476,25.08,10.59,10.4,0,,,,,,,,,,
20160221:1156,129.65,233.37,27.44,10.92,10.45,0,,,,,,,,,,
20160221:1256,137.92,248.256,27.16,11.25,10.5,0,,,,,,,,,,
20160221:1356,126.32,227.376,24.28,10.99,10.79,0,,,,,,,,,,
20160221:1456,82.53,148.554,19.15,10.74,11.08,0,,,,,,,,,,
20160221:1556,41.66,74.988,12.28,10.48,11.37,0,,,,,,,,,,
20160221:1656,63.14,113.652,4.19,10.3,10.93,0,,,,,,,,,,
20160221:1756,0,0,0,10.13,10.5,0,,,,,,,,,,
20160221:1856,0,0,0,9.95,10.07,0,,,,,,,,,,
20160221:1956,0,0,0,9.87,9.82,0,,,,,,,,,,
20160221:2056,0,0,0,9.8,9.57,0,,,,,,,,,,
20160221:2156,0,0,0,9.72,9.32,0,,,,,,,,,,
20160221:2256,0,0,0,9.54,8.89,0,,,,,,,,,,
20160221:2356,0,0,0,9.35,8.46,0,,,,,,,,,,
20160222:0056,0,0,0,9.17,8.03,0,,,,,,,,,,
20160222:0156,0,0,0,8.93,7.59,0,,,,,,,,,,
20160222:0256,0,0,0,8.69,7.14,0,,,,,,,,,,
20160222:0356,0,0,0,8.45,6.7,0,,,,,,,,,,
20160222:0456,0,0,0,7.8,6.09,0,,,,,,,,,,
20160222:0556,0,0,0,7.15,5.48,0,,,,,,,,,,
20160222:0656,0,0,0,6.5,4.87,0,,,,,,,,,,
20160222:0756,37.43,67.374,6.28,6.13,4.82,0,,,,,,,,,,
20160222:0856,87.15,156.87,14.17,5.76,4.77,0,,,,,,,,,,
20160222:0956,79.95,143.91,20.73,5.38,4.72,0,,,,,,,,,,
20160222:1056,119.56,215.208,25.44,5.46,4.76,0,,,,,,,,,,
20160222:1156,279.82,503.676,27.8,5.55,4.8,0,,,,,,,,,,
20160222:1256,481.63,866.934,27.51,5.63,4.84,0,,,,,,,,,,
20160222:1356,530.43,954.774,24.62,6.05,4.78,0,,,,,,,,,,
20160222:1456,410.38,738.684,19.47,6.47,4.72,0,,,,,,,,,,
20160222:1556,267.01,480.618,12.58,6.89,4.66,0,,,,,,,,,,
20160222:1656,34.28,61.704,4.47,6.2,4.08,0,,,,,,,,,,
20160222:1756,0,0,0,5.51,3.49,0,,,,,,,,,,
20160222:1856,0,0,0,4.82,2.91,0,,,,,,,,,,
20160222:1956,0,0,0,4.14,3.05,0,,,,,,,,,,
20160222:2056,0,0,0,3.47,3.2,0,,,,,,,,,,
20160222:2156,0,0,0,2.79,3.34,0,,,,,,,,,,
20160222:2256,0,0,0,2.38,3.31,0,,,,,,,,,,
20160222:2356,0,0,0,1.96,3.29,0,,,,,,,,,,
20160223:0056,0,0,0,1.55,3.27,0,,,,,,,,,,
20160223:0156,0,0,0,1.21,3.12,0,,,,,,,,,,
20160223:0256,0,0,0,0.88,2.97,0,,,,,,,,,,
20160223:0356,0,0,0,0.54,2.83,0,,,,,,,,,,
20160223:0456,0,0,0,0.49,2.95,0,,,,,,,,,,
20160223:0556,0,0,0,0.44,3.08,0,,,,,,,,,,
20160223:0656,0,0,0,0.38,3.2,0,,,,,,,,,,
20160223:0756,40.67,73.206,6.6,1.19,3.59,0,,,,,,,,,,
20160223:0856,257.98,464.364,14.5,1.99,3.97,0,,,,,,,,,,
20160223:0956,281.54,506.772,21.08,2.79,4.36,0,,,,,,,,,,
20160223:1056,607.38,1093.284,25.8,3.78,4.46,0,,,,,,,,,,
20160223:1156,251.03,451.854,28.17,4.78,4.55,0,,,,,,,,,,
20160223:1256,690.75,1243.35,27.88,5.77,4.65,0,,,,,,,,,,
20160223:1356,698.35,1257.03,24.96,6.06,4.18,0,,,,,,,,,,
20160223:1456,22.19,39.942,19.79,6.35,3.71,0,,,,,,,,,,
20160223:1556,259.31,466.758,12.88,6.64,3.24,0,,,,,,,,,,
20160223:1656,47.98,86.364,4.76,5.15,3.14,0,,,,,,,,,,
20160223:1756,0,0,0,3.67,3.04,0,,,,,,,,,,
20160223:1856,0,0,0,2.18,2.94,0,,,,,,,,,,
20160223:1956,0,0,0,1.33,2.73,0,,,,,,,,,,
20160223:2056,0,0,0,0.48,2.52,0,,,,,,,,,,
20160223:2156,0,0,0,-0.37,2.32,0,,,,,,,,,,
20160223:2256,0,0,0,-0.59,2.11,0,,,,,,,,,,
20160223:2356,0,0,0,-0.82,1.89,0,,,,,,,,,,
20160224:0056,0,0,0,-1.04,1.68,0,,,,,,,,,,
20160224:0156,0,0,0,-1.63,1.7,0,,,,,,,,,,
20160224:0256,0,0,0,-2.23,1.72,0,,,,,,,,,,
20160224:0356,0,0,0,-2.82,1.74,0,,,,,,,,,,
20160224:0456,0,0,0,-3.35,1.71,0,,,,,,,,,,
20160224:0556,0,0,0,-3.88,1.68,0,,,,,,,,,,
20160224:0656,0,0,0,-4.41,1.66,0,,,,,,,,,,
20160224:0756,200.33,360.594,6.92,-3.16,1.88,0,,,,,,,,,,
20160224:0856,395.31,711.558,14.84,-1.92,2.1,0,,,,,,,,,,
20160224:0956,677.4,1219.32,21.43,-0.68,2.32,0,,,,,,,,,,
20160224:1056,783.63,1410.534,26.17,1.23,2.33,0,,,,,,,,,,
20160224:1156,882.81,1589.058,28.54,3.15,2.34,0,,,,,,,,,,
20160224:1256,860.19,1548.342,28.24,5.06,2.34,0,,,,,,,,,,
20160224:1356,753.71,1356.678,25.31,5.2,2.58,0,,,,,,,,,,
20160224:1456,576.76,1038.168,20.11,5.35,2.82,0,,,,,,,,,,
20160224:1556,347.84,626.112,13.18,5.5,3.06,0,,,,,,,,,,
20160224:1656,94.31,169.758,5.04,3.81,3.05,0,,,,,,,,,,
20160224:1756,0,0,0,2.13,3.04,0,,,,,,,,,,
20160224:1856,0,0,0,0.44,3.03,0,,,,,,,,,,
20160224:1956,0,0,0,-0.47,2.86,0,,,,,,,,,,
20160224:2056,0,0,0,-1.38,2.69,0,,,,,,,,,,
20160224:2156,0,0,0,-2.29,2.52,0,,,,,,,,,,
20160224:2256,0,0,0,-2.43,2.38,0,,,,,,,,,,
20160224:2356,0,0,0,-2.57,2.23,0,,,,,,,,,,
20160225:0056,0,0,0,-2.7,2.08,0,,,,,,,,,,
20160225:0156,0,0,0,-2.74,2.03,0,,,,,,,,,,
20160225:0256,0,0,0,-2.77,1.97,0,,,,,,,,,,
20160225:0356,0,0,0,-2.81,1.92,0,,,,,,,,,,
20160225:0456,0,0,0,-2.93,2.03,0,,,,,,,,,,
20160225:0556,0,0,0,-3.05,2.14,0,,,,,,,,,,
20160225:0656,0,0,0,-3.17,2.25,0,,,,,,,,,,
20160225:0756,205.27,369.486,7.25,-2.18,2.57,0,,,,,,,,,,
20160225:0856,466.08,838.944,15.18,-1.19,2.89,0,,,,,,,,,,
20160225:0956,678.16,1220.688,21.79,-0.21,3.21,0,,,,,,,,,,
20160225:1056,821.02,1477.836,26.54,1.27,3.18,0,,,,,,,,,,
20160225:1156,588.38,1059.084,28.91,2.74,3.14,0,,,,,,,,,,
20160225:1256,268.22,482.796,28.6,4.22,3.1,0,,,,,,,,,,
20160225:1356,362.43,652.374,25.65,4.43,3.13,0,,,,,,,,,,
20160225:1456,542.86,977.148,20.44,4.65,3.16,0,,,,,,,,,,
20160225:1556,178.99,322.182,13.48,4.86,3.19,0,,,,,,,,,,
20160225:1656,126.23,227.214,5.32,4.21,2.68,0,,,,,,,,,,
20160225:1756,0,0,0,3.56,2.17,0,,,,,,,,,,
20160225:1856,0,0,0,2.91,1.66,0,,,,,,,,,,
20160225:1956,0,0,0,1.67,1.65,0,,,,,,,,,,
20160225:2056,0,0,0,0.42,1.65,0,,,,,,,,,,
20160225:2156,0,0,0,-0.82,1.64,0,,,,,,,,,,
20160225:2256,0,0,0,-0.96,1.71,0,,,,,,,,,,
20160225:2356,0,0,0,-1.1,1.79,0,,,,,,,,,,
20160226:0056,0,0,0,-1.24,1.86,0,,,,,,,,,,
20160226:0156,0,0,0,-0.9,1.95,0,,,,,,,,,,
20160226:0256,0,0,0,-0.56,2.04,0,,,,,,,,,,
20160226:0356,0,0,0,-0.22,2.12,0,,,,,,,,,,
20160226:0456,0,0,0,-0.39,2.14,0,,,,,,,,,,
20160226:0556,0,0,0,-0.56,2.15,0,,,,,,,,,,
20160226:0656,0,0,0,-0.74,2.17,0,,,,,,,,,,
20160226:0756,127.13,228.834,7.57,-0.17,2.81,0,,,,,,,,,,
20160226:0856,185.35,333.63,15.52,0.4,3.45,0,,,,,,,,,,
20160226:0956,264.76,476.568,22.14,0.97,4.1,0,,,,,,,,,,
20160226:1056,553,995.4,26.91,2.33,4.38,0,,,,,,,,,,
20160226:1156,779.65,1403.37,29.29,3.68,4.66,0,,,,,,,,,,
20160226:1256,416.72,750.096,28.97,5.04,4.94,0,,,,,,,,,,
20160226:1356,265.63,478.134,26,5.3,5.06,0,,,,,,,,,,
20160226:1456,130.89,235.602,20.76,5.56,5.18,0,,,,,,,,,,
20160226:1556,87.97,158.346,13.78,5.82,5.3,0,,,,,,,,,,
20160226:1656,52.79,95.022,5.61,4.87,4.75,0,,,,,,,,,,
20160226:1756,0,0,0,3.92,4.2,0,,,,,,,,,,
20160226:1856,0,0,0,2.97,3.66,0,,,,,,,,,,
20160226:1956,0,0,0,2.31,3.7,0,,,,,,,,,,
20160226:2056,0,0,0,1.64,3.75,0,,,,,,,,,,
20160226:2156,0,0,0,0.98,3.79,0,,,,,,,,,,
20160226:2256,0,0,0,0.56,3.66,0,,,,,,,,,,
20160226:2356,0,0,0,0.14,3.54,0,,,,,,,,,,
20160227:0056,0,0,0,-0.28,3.41,0,,,,,,,,,,
20160227:0156,0,0,0,-0.12,3.62,0,,,,,,,,,,
20160227:0256,0,0,0,0.03,3.83,0,,,,,,,,,,
20160227:0356,0,0,0,0.19,4.04,0,,,,,,,,,,
20160227:0456,0,0,0,-0.06,4.11,0,,,,,,,,,,
20160227:0556,0,0,0,-0.32,4.19,0,,,,,,,,,,
20160227:0656,0,0,0,-0.58,4.26,0,,,,,,,,,,
20160227:0756,29.87,53.766,7.9,0.02,4.5,0,,,,,,,,,,
20160227:0856,124.93,224.874,15.86,0.61,4.74,0,,,,,,,,,,
20160227:0956,639.59,1151.262,22.51,1.2,4.98,0,,,,,,,,,,
20160227:1056,252.39,454.302,27.28,2.5,5.36,0,,,,,,,,,,
20160227:1156,220.57,397.026,29.66,3.79,5.73,0,,,,,,,,,,
20160227:1256,238.15,428.67,29.34,5.09,6.11,0,,,,,,,,,,
20160227:1356,283.7,510.66,26.35,5.22,6.51,0,,,,,,,,,,
20160227:1456,151.53,272.754,21.09,5.36,6.92,0,,,,,,,,,,
20160227:1556,172.51,310.518,14.09,5.49,7.32,0,,,,,,,,,,
20160227:1656,52.04,93.672,5.89,4.63,6.62,0,,,,,,,,,,
20160227:1756,0,0,0,3.76,5.91,0,,,,,,,,,,
20160227:1856,0,0,0,2.9,5.2,0,,,,,,,,,,
20160227:1956,0,0,0,2.26,4.99,0,,,,,,,,,,
20160227:2056,0,0,0,1.61,4.79,0,,,,,,,,,,
20160227:2156,0,0,0,0.97,4.58,0,,,,,,,,,,
20160227:2256,0,0,0,0.9,4.65,0,,,,,,,,,,
20160227:2356,0,0,0,0.83,4.72,0,,,,,,,,,,
20160228:0056,0,0,0,0.77,4.79,0,,,,,,,,,,
20160228:0156,0,0,0,0.84,4.96,0,,,,,,,,,,
20160228:0256,0,0,0,0.92,5.14,0,,,,,,,,,,
20160228:0356,0,0,0,0.99,5.31,0,,,,,,,,,,
20160228:0456,0,0,0,0.84,5.24,0,,,,,,,,,,
20160228:0556,0,0,0,0.68,5.17,0,,,,,,,,,,
20160228:0656,0,0,0,0.52,5.1,0,,,,,,,,,,
20160228:0756,112.52,202.536,8.24,0.96,5.31,0,,,,,,,,,,
20160228:0856,276.21,497.178,16.21,1.4,5.53,0,,,,,,,,,,
20160228:0956,496.93,894.474,22.87,1.83,5.74,0,,,,,,,,,,
20160228:1056,507.17,912.906,27.66,2.9,6.1,0,,,,,,,,,,
20160228:1156,384.96,692.928,30.04,3.98,6.46,0,,,,,,,,,,
20160228:1256,212.49,382.482,29.71,5.05,6.83,0,,,,,,,,,,
20160228:1356,248.51,447.318,26.7,5.32,6.9,0,,,,,,,,,,
20160228:1456,552.21,993.978,21.41,5.6,6.97,0,,,,,,,,,,
20160228:1556,67.82,122.076,14.39,5.88,7.05,0,,,,,,,,,,
20160228:1656,121.97,219.546,6.17,4.96,6.03,0,,,,,,,,,,
20160228:1756,0,0,0,4.04,5.02,0,,,,,,,,,,
20160228:1856,0,0,0,3.12,4,0,,,,,,,,,,
20160228:1956,0,0,0,2.31,3.79,0,,,,,,,,,,
20160228:2056,0,0,0,1.51,3.59,0,,,,,,,,,,
20160228:2156,0,0,0,0.7,3.38,0,,,,,,,,,,
20160228:2256,0,0,0,0.36,3.22,0,,,,,,,,,,
20160228:2356,0,0,0,0.01,3.07,0,,,,,,,,,,
20160229:0056,0,0,0,-0.33,2.91,0,,,,,,,,,,
20160229:0156,0,0,0,-0.75,2.64,0,,,,,,,,,,
20160229:0256,0,0,0,-1.18,2.37,0,,,,,,,,,,
20160229:0356,0,0,0,-1.6,2.1,0,,,,,,,,,,
20160229:0456,0,0,0,-2.05,2,0,,,,,,,,,,
20160229:0556,0,0,0,-2.5,1.91,0,,,,,,,,,,
20160229:0656,0,0,0,-2.95,1.82,0,,,,,,,,,,
20160229:0756,56.72,102.096,8.24,-1.85,1.88,0,,,,,,,,,,
20160229:0856,358.62,645.516,16.21,-0.75,1.94,0,,,,,,,,,,
20160229:0956,571.47,1028.646,22.87,0.34,2,0,,,,,,,,,,
20160229:1056,690.43,1242.774,27.66,1.95,1.88,0,,,,,,,,,,
20160229:1156,818.32,1472.976,30.04,3.57,1.75,0,,,,,,,,,,
20160229:1256,652.92,1175.256,29.71,5.18,1.63,0,,,,,,,,,,
20160229:1356,536.41,965.538,26.7,5.42,1.84,0,,,,,,,,,,
20160229:1456,188.67,339.606,21.41,5.67,2.05,0,,,,,,,,,,
20160229:1556,7.6,13.68,14.39,5.91,2.26,0,,,,,,,,,,
20160229:1656,69.07,124.326,6.17,5.35,2.4,0,,,,,,,,,,
20160229:1756,0,0,0,4.78,2.53,0,,,,,,,,,,
20160229:1856,0,0,0,4.22,2.66,0,,,,,,,,,,
20160229:1956,0,0,0,3.84,3.42,0,,,,,,,,,,
20160229:2056,0,0,0,3.45,4.17,0,,,,,,,,,,
20160229:2156,0,0,0,3.07,4.92,0,,,,,,,,,,
20160229:2256,0,0,0,3.12,5.49,0,,,,,,,,,,
20160229:2356,0,0,0,3.17,6.06,0,,,,,,,,,,
