,,,,,,,,,Total area (m^2),12000,,Avg,kW,,,
20160716:1056,964.31,1735.758,56.26,19.43,6.32,0,,,,,,,,,,
20160716:1156,785.44,1413.792,59.45,20.25,6.4,0,,,,,,,,,,
20160716:1256,710.96,1279.728,58.39,21.07,6.48,0,,,,,,,,,,
20160716:1356,542.42,976.356,53.47,21.67,6.57,0,,,,,,,,,,
20160716:1456,415.32,747.576,46.07,22.27,6.66,0,,,,,,,,,,
20160716:1556,351.19,632.142,37.4,22.87,6.74,0,,,,,,,,,,
20160716:1656,160.57,289.026,28.21,22.55,6.52,0,,,,,,,,,,
20160716:1756,115.35,207.63,18.98,22.23,6.3,0,,,,,,,,,,
20160716:1856,54.71,98.478,10.09,21.91,6.08,0,,,,,,,,,,
20160716:1956,8.47,15.246,1.88,20.84,5.33,0,,,,,,,,,,
20160716:2056,0,0,0,19.77,4.57,0,,,,,,,,,,
20160716:2156,0,0,0,18.7,3.82,0,,,,,,,,,,
20160716:2256,0,0,0,18.02,3.45,0,,,,,,,,,,
20160716:2356,0,0,0,17.34,3.09,0,,,,,,,,,,
20160717:0056,0,0,0,16.65,2.72,0,,,,,,,,,,
20160717:0156,0,0,0,16.3,2.98,0,,,,,,,,,,
20160717:0256,0,0,0,15.95,3.25,0,,,,,,,,,,
20160717:0356,0,0,0,15.6,3.52,0,,,,,,,,,,
20160717:0456,26.55,47.79,5.62,15.79,3.84,0,,,,,,,,,,
20160717:0556,78.17,140.706,14.21,15.97,4.17,0,,,,,,,,,,
20160717:0656,205.24,369.432,23.31,16.16,4.5,0,,,,,,,,,,
20160717:0756,229.68,413.424,32.57,17.16,4.67,0,,,,,,,,,,
20160717:0856,540.97,973.746,41.58,18.15,4.85,0,,,,,,,,,,
20160717:0956,525.05,945.09,49.74,19.15,5.02,0,,,,,,,,,,
20160717:1056,567.83,1022.094,56.1,20.01,5.2,0,,,,,,,,,,
20160717:1156,695.04,1251.072,59.28,20.86,5.39,0,,,,,,,,,,
20160717:1256,971.33,1748.394,58.23,21.72,5.57,0,,,,,,,,,,
20160717:1356,801.01,1441.818,53.33,22.4,5.59,0,,,,,,,,,,
20160717:1456,722.43,1300.374,45.95,23.09,5.61,0,,,,,,,,,,
20160717:1556,528.09,950.562,37.29,23.77,5.63,0,,,,,,,,,,
20160717:1656,320.42,576.756,28.1,23.48,5.17,0,,,,,,,,,,
20160717:1756,114.57,206.226,18.87,23.19,4.72,0,,,,,,,,,,
20160717:1856,44.25,79.65,9.97,22.9,4.26,0,,,,,,,,,,
20160717:1956,6.31,11.358,1.75,21.54,3.59,0,,,,,,,,,,
20160717:2056,0,0,0,20.17,2.92,0,,,,,,,,,,
20160717:2156,0,0,0,18.81,2.25,0,,,,,,,,,,
20160717:2256,0,0,0,17.88,2.08,0,,,,,,,,,,
20160717:2356,0,0,0,16.96,1.92,0,,,,,,,,,,
20160718:0056,0,0,0,16.03,1.75,0,,,,,,,,,,
20160718:0156,0,0,0,15.32,1.79,0,,,,,,,,,,
20160718:0256,0,0,0,14.6,1.83,0,,,,,,,,,,
20160718:0356,0,0,0,13.89,1.86,0,,,,,,,,,,
20160718:0456,26.25,47.25,5.47,14.3,1.65,0,,,,,,,,,,
20160718:0556,18.56,33.408,14.06,14.7,1.44,0,,,,,,,,,,
20160718:0656,118.46,213.228,23.16,15.11,1.23,0,,,,,,,,,,
20160718:0756,193.1,347.58,32.43,16.73,1.13,0,,,,,,,,,,
20160718:0856,464.01,835.218,41.43,18.35,1.03,0,,,,,,,,,,
20160718:0956,810.59,1459.062,49.59,19.97,0.94,0,,,,,,,,,,
20160718:1056,969.23,1744.614,55.93,21.47,0.9,0,,,,,,,,,,
20160718:1156,979.73,1763.514,59.11,22.97,0.86,0,,,,,,,,,,
20160718:1256,984.18,1771.524,58.07,24.47,0.83,0,,,,,,,,,,
20160718:1356,882.55,1588.59,53.19,25.05,0.97,0,,,,,,,,,,
20160718:1456,728.26,1310.868,45.83,25.63,1.12,0,,,,,,,,,,
20160718:1556,532.28,958.104,37.17,26.2,1.27,0,,,,,,,,,,
20160718:1656,317.05,570.69,27.98,25.98,1.4,0,,,,,,,,,,
20160718:1756,113.25,203.85,18.75,25.75,1.54,0,,,,,,,,,,
20160718:1856,43.53,78.354,9.85,25.52,1.67,0,,,,,,,,,,
20160718:1956,5.46,9.828,1.62,23.54,2,0,,,,,,,,,,
20160718:2056,0,0,0,21.57,2.34,0,,,,,,,,,,
20160718:2156,0,0,0,19.59,2.68,0,,,,,,,,,,
20160718:2256,0,0,0,18.75,2.58,0,,,,,,,,,,
20160718:2356,0,0,0,17.91,2.48,0,,,,,,,,,,
20160719:0056,0,0,0,17.06,2.39,0,,,,,,,,,,
20160719:0156,0,0,0,16.53,2.31,0,,,,,,,,,,
20160719:0256,0,0,0,15.99,2.24,0,,,,,,,,,,
20160719:0356,0,0,0,15.45,2.17,0,,,,,,,,,,
20160719:0456,25.79,46.422,5.31,16.09,2.66,0,,,,,,,,,,
20160719:0556,86.45,155.61,13.91,16.73,3.16,0,,,,,,,,,,
20160719:0656,286.19,515.142,23.02,17.37,3.66,0,,,,,,,,,,
20160719:0756,501.94,903.492,32.28,19.61,3.8,0,,,,,,,,,,
20160719:0856,705.21,1269.378,41.28,21.85,3.95,0,,,,,,,,,,
20160719:0956,869.2,1564.56,49.43,24.09,4.1,0,,,,,,,,,,
20160719:1056,966.64,1739.952,55.76,25.47,4.4,0,,,,,,,,,,
20160719:1156,1007.23,1813.014,58.93,26.86,4.7,0,,,,,,,,,,
20160719:1256,977.73,1759.914,57.9,28.24,5.01,0,,,,,,,,,,
20160719:1356,881.97,1587.546,53.04,28.66,5.46,0,,,,,,,,,,
20160719:1456,727.66,1309.788,45.69,29.08,5.92,0,,,,,,,,,,
20160719:1556,531.62,956.916,37.05,29.49,6.37,0,,,,,,,,,,
20160719:1656,317.19,570.942,27.86,28.95,5.86,0,,,,,,,,,,
20160719:1756,112.88,203.184,18.63,28.4,5.34,0,,,,,,,,,,
20160719:1856,43.07,77.526,9.72,27.86,4.83,0,,,,,,,,,,
20160719:1956,4.7,8.46,1.48,26.6,4.65,0,,,,,,,,,,
20160719:2056,0,0,0,25.33,4.48,0,,,,,,,,,,
20160719:2156,0,0,0,24.07,4.3,0,,,,,,,,,,
20160719:2256,0,0,0,23.66,4.36,0,,,,,,,,,,
20160719:2356,0,0,0,23.26,4.42,0,,,,,,,,,,
20160720:0056,0,0,0,22.85,4.48,0,,,,,,,,,,
20160720:0156,0,0,0,22.67,4.85,0,,,,,,,,,,
20160720:0256,0,0,0,22.48,5.21,0,,,,,,,,,,
20160720:0356,0,0,0,22.3,5.57,0,,,,,,,,,,
20160720:0456,25.2,45.36,5.15,21.86,5.33,0,,,,,,,,,,
20160720:0556,57.94,104.292,13.76,21.41,5.09,0,,,,,,,,,,
20160720:0656,215.81,388.458,22.87,20.97,4.84,0,,,,,,,,,,
20160720:0756,254.72,458.496,32.13,21.92,5.05,0,,,,,,,,,,
20160720:0856,235.04,423.072,41.13,22.88,5.26,0,,,,,,,,,,
20160720:0956,533.9,961.02,49.26,23.83,5.46,0,,,,,,,,,,
20160720:1056,965.14,1737.252,55.58,24.76,5.63,0,,,,,,,,,,
20160720:1156,704.84,1268.712,58.75,25.69,5.79,0,,,,,,,,,,
20160720:1256,976.4,1757.52,57.73,26.62,5.96,0,,,,,,,,,,
20160720:1356,883.39,1590.102,52.88,26.4,6.25,0,,,,,,,,,,
20160720:1456,728.69,1311.642,45.55,26.18,6.55,0,,,,,,,,,,
20160720:1556,532.12,957.816,36.92,25.95,6.84,0,,,,,,,,,,
20160720:1656,318.8,573.84,27.73,25.03,6.41,0,,,,,,,,,,
20160720:1756,112.9,203.22,18.5,24.1,5.99,0,,,,,,,,,,
20160720:1856,42.77,76.986,9.59,23.17,5.56,0,,,,,,,,,,
20160720:1956,4.02,7.236,1.34,21.68,5.19,0,,,,,,,,,,
20160720:2056,0,0,0,20.19,4.82,0,,,,,,,,,,
20160720:2156,0,0,0,18.71,4.46,0,,,,,,,,,,
20160720:2256,0,0,0,17.75,4.22,0,,,,,,,,,,
20160720:2356,0,0,0,16.79,3.98,0,,,,,,,,,,
20160721:0056,0,0,0,15.82,3.74,0,,,,,,,,,,
20160721:0156,0,0,0,15.19,3.45,0,,,,,,,,,,
20160721:0256,0,0,0,14.55,3.16,0,,,,,,,,,,
20160721:0356,0,0,0,13.91,2.87,0,,,,,,,,,,
20160721:0456,19.69,35.442,4.99,14.16,3.07,0,,,,,,,,,,
20160721:0556,83.23,149.814,13.61,14.4,3.26,0,,,,,,,,,,
20160721:0656,266.17,479.106,22.72,14.65,3.46,0,,,,,,,,,,
20160721:0756,494.27,889.686,31.98,16.08,3.26,0,,,,,,,,,,
20160721:0856,581.69,1047.042,40.97,17.52,3.05,0,,,,,,,,,,
20160721:0956,770.01,1386.018,49.09,18.96,2.84,0,,,,,,,,,,
20160721:1056,968.95,1744.11,55.4,19.8,2.71,0,,,,,,,,,,
20160721:1156,796.04,1432.872,58.56,20.64,2.58,0,,,,,,,,,,
20160721:1256,550.13,990.234,57.54,21.48,2.46,0,,,,,,,,,,
20160721:1356,327.57,589.626,52.72,21.49,2.27,0,,,,,,,,,,
20160721:1456,315.04,567.072,45.41,21.5,2.08,0,,,,,,,,,,
20160721:1556,201.35,362.43,36.78,21.5,1.89,0,,,,,,,,,,
20160721:1656,147.88,266.184,27.6,21.24,1.85,0,,,,,,,,,,
20160721:1756,64.81,116.658,18.37,20.98,1.81,0,,,,,,,,,,
20160721:1856,50.82,91.476,9.45,20.72,1.77,0,,,,,,,,,,
20160721:1956,0,0,0,19.77,1.75,0,,,,,,,,,,
20160721:2056,0,0,0,18.82,1.74,0,,,,,,,,,,
20160721:2156,0,0,0,17.87,1.72,0,,,,,,,,,,
20160721:2256,0,0,0,17.49,1.59,0,,,,,,,,,,
20160721:2356,0,0,0,17.11,1.45,0,,,,,,,,,,
20160722:0056,0,0,0,16.72,1.31,0,,,,,,,,,,
20160722:0156,0,0,0,16.05,1.24,0,,,,,,,,,,
20160722:0256,0,0,0,15.37,1.17,0,,,,,,,,,,
20160722:0356,0,0,0,14.7,1.1,0,,,,,,,,,,
20160722:0456,18.63,33.534,4.83,14.96,1.07,0,,,,,,,,,,
20160722:0556,75.03,135.054,13.45,15.22,1.03,0,,,,,,,,,,
20160722:0656,200.16,360.288,22.57,15.48,0.99,0,,,,,,,,,,
20160722:0756,336.43,605.574,31.83,16.59,0.78,0,,,,,,,,,,
20160722:0856,485.23,873.414,40.81,17.71,0.57,0,,,,,,,,,,
20160722:0956,853.69,1536.642,48.92,18.83,0.36,0,,,,,,,,,,
20160722:1056,971.17,1748.106,55.22,19.39,0.5,0,,,,,,,,,,
20160722:1156,1012.27,1822.086,58.36,19.95,0.64,0,,,,,,,,,,
20160722:1256,855.75,1540.35,57.36,20.51,0.79,0,,,,,,,,,,
20160722:1356,884.99,1592.982,52.55,21.1,1.07,0,,,,,,,,,,
20160722:1456,407.73,733.914,45.25,21.7,1.36,0,,,,,,,,,,
20160722:1556,139.76,251.568,36.64,22.29,1.64,0,,,,,,,,,,
20160722:1656,88.55,159.39,27.46,22.08,1.71,0,,,,,,,,,,
20160722:1756,122.06,219.708,18.23,21.87,1.77,0,,,,,,,,,,
20160722:1856,41.46,74.628,9.3,21.66,1.83,0,,,,,,,,,,
20160722:1956,0,0,0,20.78,1.78,0,,,,,,,,,,
20160722:2056,0,0,0,19.9,1.72,0,,,,,,,,,,
20160722:2156,0,0,0,19.02,1.67,0,,,,,,,,,,
20160722:2256,0,0,0,18.24,1.58,0,,,,,,,,,,
20160722:2356,0,0,0,17.47,1.49,0,,,,,,,,,,
20160723:0056,0,0,0,16.69,1.41,0,,,,,,,,,,
20160723:0156,0,0,0,15.76,1.55,0,,,,,,,,,,
20160723:0256,0,0,0,14.82,1.69,0,,,,,,,,,,
20160723:0356,0,0,0,13.89,1.83,0,,,,,,,,,,
20160723:0456,22.53,40.554,4.66,14.35,1.73,0,,,,,,,,,,
20160723:0556,81.91,147.438,13.29,14.8,1.62,0,,,,,,,,,,
20160723:0656,280.09,504.162,22.41,15.26,1.52,0,,,,,,,,,,
20160723:0756,497.79,896.022,31.67,16.88,1.6,0,,,,,,,,,,
20160723:0856,702.11,1263.798,40.65,18.51,1.69,0,,,,,,,,,,
20160723:0956,867.16,1560.888,48.75,20.13,1.78,0,,,,,,,,,,
20160723:1056,974.98,1754.964,55.02,20.97,2.16,0,,,,,,,,,,
20160723:1156,615.89,1108.602,58.16,21.8,2.54,0,,,,,,,,,,
20160723:1256,983.08,1769.544,57.16,22.64,2.92,0,,,,,,,,,,
20160723:1356,885.74,1594.332,52.38,23.01,3.04,0,,,,,,,,,,
20160723:1456,581.93,1047.474,45.1,23.39,3.16,0,,,,,,,,,,
20160723:1556,503.3,905.94,36.49,23.76,3.28,0,,,,,,,,,,
20160723:1656,223.49,402.282,27.32,23.36,3.31,0,,,,,,,,,,
20160723:1756,127.03,228.654,18.08,22.95,3.34,0,,,,,,,,,,
20160723:1856,40.78,73.404,9.15,22.54,3.37,0,,,,,,,,,,
20160723:1956,0,0,0,21.19,2.98,0,,,,,,,,,,
20160723:2056,0,0,0,19.84,2.6,0,,,,,,,,,,
20160723:2156,0,0,0,18.5,2.22,0,,,,,,,,,,
20160723:2256,0,0,0,17.63,2.15,0,,,,,,,,,,
20160723:2356,0,0,0,16.76,2.08,0,,,,,,,,,,
20160724:0056,0,0,0,15.89,2.01,0,,,,,,,,,,
20160724:0156,0,0,0,15.26,1.92,0,,,,,,,,,,
20160724:0256,0,0,0,14.62,1.83,0,,,,,,,,,,
20160724:0356,0,0,0,13.99,1.74,0,,,,,,,,,,
20160724:0456,21.81,39.258,4.49,14.32,2.17,0,,,,,,,,,,
20160724:0556,31.11,55.998,13.13,14.64,2.59,0,,,,,,,,,,
20160724:0656,188.92,340.056,22.25,14.97,3.02,0,,,,,,,,,,
20160724:0756,316.6,569.88,31.51,16,3.5,0,,,,,,,,,,
20160724:0856,312.69,562.842,40.48,17.04,3.99,0,,,,,,,,,,
20160724:0956,512.45,922.41,48.57,18.08,4.47,0,,,,,,,,,,
20160724:1056,220.64,397.152,54.83,19.02,4.85,0,,,,,,,,,,
20160724:1156,414.61,746.298,57.96,19.96,5.22,0,,,,,,,,,,
20160724:1256,388.51,699.318,56.96,20.9,5.6,0,,,,,,,,,,
20160724:1356,233.62,420.516,52.2,20.7,5.87,0,,,,,,,,,,
20160724:1456,238.03,428.454,44.93,20.5,6.13,0,,,,,,,,,,
20160724:1556,143.44,258.192,36.34,20.29,6.4,0,,,,,,,,,,
20160724:1656,175.8,316.44,27.17,19.92,6.23,0,,,,,,,,,,
20160724:1756,32.93,59.274,17.93,19.54,6.06,0,,,,,,,,,,
20160724:1856,15.03,27.054,8.99,19.17,5.89,0,,,,,,,,,,
20160724:1956,0,0,0,18.57,5.63,0,,,,,,,,,,
20160724:2056,0,0,0,17.98,5.37,0,,,,,,,,,,
20160724:2156,0,0,0,17.38,5.1,0,,,,,,,,,,
20160724:2256,0,0,0,16.87,5.04,0,,,,,,,,,,
20160724:2356,0,0,0,16.37,4.97,0,,,,,,,,,,
20160725:0056,0,0,0,15.86,4.91,0,,,,,,,,,,
20160725:0156,0,0,0,15.46,4.8,0,,,,,,,,,,
20160725:0256,0,0,0,15.05,4.69,0,,,,,,,,,,
20160725:0356,0,0,0,14.64,4.58,0,,,,,,,,,,
20160725:0456,21.68,39.024,4.32,14.52,4.52,0,,,,,,,,,,
20160725:0556,89.56,161.208,12.96,14.4,4.46,0,,,,,,,,,,
20160725:0656,222.39,400.302,22.09,14.29,4.4,0,,,,,,,,,,
20160725:0756,420.85,757.53,31.34,14.88,4.48,0,,,,,,,,,,
20160725:0856,600.07,1080.126,40.31,15.47,4.57,0,,,,,,,,,,
20160725:0956,756.33,1361.394,48.39,16.06,4.65,0,,,,,,,,,,
20160725:1056,831.58,1496.844,54.63,16.95,4.84,0,,,,,,,,,,
20160725:1156,681.4,1226.52,57.75,17.83,5.03,0,,,,,,,,,,
20160725:1256,478.29,860.922,56.76,18.72,5.21,0,,,,,,,,,,
20160725:1356,637.72,1147.896,52.01,19.07,5.31,0,,,,,,,,,,
20160725:1456,294.98,530.964,44.76,19.42,5.4,0,,,,,,,,,,
20160725:1556,408.98,736.164,36.18,19.76,5.49,0,,,,,,,,,,
20160725:1656,203.22,365.796,27.01,19.45,5.31,0,,,,,,,,,,
20160725:1756,122,219.6,17.77,19.14,5.14,0,,,,,,,,,,
20160725:1856,24.6,44.28,8.83,18.83,4.97,0,,,,,,,,,,
20160725:1956,0,0,0,18.03,4.29,0,,,,,,,,,,
20160725:2056,0,0,0,17.24,3.62,0,,,,,,,,,,
20160725:2156,0,0,0,16.44,2.95,0,,,,,,,,,,
20160725:2256,0,0,0,15.76,2.86,0,,,,,,,,,,
20160725:2356,0,0,0,15.08,2.76,0,,,,,,,,,,
20160726:0056,0,0,0,14.39,2.66,0,,,,,,,,,,
20160726:0156,0,0,0,13.83,2.57,0,,,,,,,,,,
20160726:0256,0,0,0,13.27,2.49,0,,,,,,,,,,
20160726:0356,0,0,0,12.71,2.4,0,,,,,,,,,,
20160726:0456,18.42,33.156,4.14,13.05,2.71,0,,,,,,,,,,
20160726:0556,77.35,139.23,12.79,13.39,3.03,0,,,,,,,,,,
20160726:0656,156.9,282.42,21.92,13.74,3.34,0,,,,,,,,,,
20160726:0756,405.5,729.9,31.18,14.71,3.61,0,,,,,,,,,,
20160726:0856,610.29,1098.522,40.14,15.69,3.88,0,,,,,,,,,,
20160726:0956,341.47,614.646,48.2,16.66,4.15,0,,,,,,,,,,
20160726:1056,509.93,917.874,54.43,17.36,4.54,0,,,,,,,,,,
20160726:1156,313.59,564.462,57.53,18.07,4.93,0,,,,,,,,,,
20160726:1256,216.8,390.24,56.55,18.77,5.32,0,,,,,,,,,,
20160726:1356,253.59,456.462,51.81,19.21,5.13,0,,,,,,,,,,
20160726:1456,376.83,678.294,44.58,19.65,4.94,0,,,,,,,,,,
20160726:1556,227.62,409.716,36.01,20.09,4.74,0,,,,,,,,,,
20160726:1656,153.88,276.984,26.85,19.71,4.79,0,,,,,,,,,,
20160726:1756,80.72,145.296,17.61,19.32,4.83,0,,,,,,,,,,
20160726:1856,25.92,46.656,8.66,18.93,4.87,0,,,,,,,,,,
20160726:1956,0,0,0,18.2,4.6,0,,,,,,,,,,
20160726:2056,0,0,0,17.46,4.33,0,,,,,,,,,,
20160726:2156,0,0,0,16.73,4.06,0,,,,,,,,,,
20160726:2256,0,0,0,16.48,4.42,0,,,,,,,,,,
20160726:2356,0,0,0,16.23,4.79,0,,,,,,,,,,
20160727:0056,0,0,0,15.97,5.16,0,,,,,,,,,,
20160727:0156,0,0,0,15.92,5.39,0,,,,,,,,,,
20160727:0256,0,0,0,15.86,5.63,0,,,,,,,,,,
20160727:0356,0,0,0,15.8,5.86,0,,,,,,,,,,
20160727:0456,16.73,30.114,3.96,15.75,5.89,0,,,,,,,,,,
20160727:0556,34.06,61.308,12.62,15.69,5.92,0,,,,,,,,,,
20160727:0656,61.35,110.43,21.75,15.64,5.94,0,,,,,,,,,,
20160727:0756,153.49,276.282,31.01,15.89,6.01,0,,,,,,,,,,
20160727:0856,411.56,740.808,39.96,16.13,6.08,0,,,,,,,,,,
20160727:0956,322.74,580.932,48.01,16.38,6.15,0,,,,,,,,,,
20160727:1056,276.45,497.61,54.22,17.03,5.88,0,,,,,,,,,,
20160727:1156,486.28,875.304,57.31,17.67,5.6,0,,,,,,,,,,
20160727:1256,940.92,1693.656,56.33,18.32,5.32,0,,,,,,,,,,
20160727:1356,158.04,284.472,51.62,19.34,4.94,0,,,,,,,,,,
20160727:1456,181.43,326.574,44.4,20.36,4.55,0,,,,,,,,,,
20160727:1556,274.18,493.524,35.84,21.37,4.17,0,,,,,,,,,,
20160727:1656,159.22,286.596,26.68,20.98,3.97,0,,,,,,,,,,
20160727:1756,116.27,209.286,17.44,20.58,3.77,0,,,,,,,,,,
20160727:1856,3.39,6.102,8.48,20.18,3.57,0,,,,,,,,,,
20160727:1956,0,0,0,18.88,3.21,0,,,,,,,,,,
20160727:2056,0,0,0,17.57,2.85,0,,,,,,,,,,
20160727:2156,0,0,0,16.27,2.48,0,,,,,,,,,,
20160727:2256,0,0,0,15.5,2.38,0,,,,,,,,,,
20160727:2356,0,0,0,14.73,2.28,0,,,,,,,,,,
20160728:0056,0,0,0,13.96,2.18,0,,,,,,,,,,
20160728:0156,0,0,0,13.26,2.13,0,,,,,,,,,,
20160728:0256,0,0,0,12.55,2.09,0,,,,,,,,,,
20160728:0356,0,0,0,11.84,2.04,0,,,,,,,,,,
20160728:0456,13.21,23.778,3.78,12.07,2.16,0,,,,,,,,,,
20160728:0556,51.69,93.042,12.44,12.3,2.28,0,,,,,,,,,,
20160728:0656,250.82,451.476,21.58,12.53,2.4,0,,,,,,,,,,
20160728:0756,463.35,834.03,30.84,13.9,2.7,0,,,,,,,,,,
20160728:0856,479.98,863.964,39.78,15.26,3.01,0,,,,,,,,,,
20160728:0956,407.08,732.744,47.82,16.63,3.31,0,,,,,,,,,,
20160728:1056,339.96,611.928,54,17.12,3.99,0,,,,,,,,,,
20160728:1156,196.88,354.384,57.08,17.6,4.67,0,,,,,,,,,,
20160728:1256,595.23,1071.414,56.11,18.09,5.35,0,,,,,,,,,,
20160728:1356,201.52,362.736,51.41,18.09,5.57,0,,,,,,,,,,
20160728:1456,423.1,761.58,44.21,18.1,5.78,0,,,,,,,,,,
20160728:1556,175.07,315.126,35.66,18.1,6,0,,,,,,,,,,
20160728:1656,263.67,474.606,26.51,17.92,5.8,0,,,,,,,,,,
20160728:1756,116.49,209.682,17.26,17.73,5.6,0,,,,,,,,,,
20160728:1856,41.25,74.25,8.3,17.54,5.39,0,,,,,,,,,,
20160728:1956,0,0,0,17.08,5.07,0,,,,,,,,,,
20160728:2056,0,0,0,16.62,4.74,0,,,,,,,,,,
20160728:2156,0,0,0,16.16,4.41,0,,,,,,,,,,
20160728:2256,0,0,0,15.84,4.31,0,,,,,,,,,,
20160728:2356,0,0,0,15.52,4.2,0,,,,,,,,,,
20160729:0056,0,0,0,15.2,4.1,0,,,,,,,,,,
20160729:0156,0,0,0,15.09,3.99,0,,,,,,,,,,
20160729:0256,0,0,0,14.97,3.89,0,,,,,,,,,,
20160729:0356,0,0,0,14.86,3.78,0,,,,,,,,,,
20160729:0456,1.44,2.592,3.59,15,4.04,0,,,,,,,,,,
20160729:0556,60.02,108.036,12.27,15.13,4.29,0,,,,,,,,,,
20160729:0656,102.01,183.618,21.41,15.27,4.55,0,,,,,,,,,,
20160729:0756,184.82,332.676,30.66,15.79,4.94,0,,,,,,,,,,
20160729:0856,234.09,421.362,39.6,16.31,5.32,0,,,,,,,,,,
20160729:0956,439.91,791.838,47.62,16.83,5.71,0,,,,,,,,,,
20160729:1056,427.83,770.094,53.79,17.29,5.74,0,,,,,,,,,,
20160729:1156,276.89,498.402,56.85,17.76,5.77,0,,,,,,,,,,
20160729:1256,651.23,1172.214,55.88,18.22,5.79,0,,,,,,,,,,
20160729:1356,550.6,991.08,51.2,18.67,5.63,0,,,,,,,,,,
20160729:1456,639.7,1151.46,44.02,19.12,5.47,0,,,,,,,,,,
20160729:1556,339.63,611.334,35.48,19.56,5.31,0,,,,,,,,,,
20160729:1656,218.86,393.948,26.33,19.23,4.98,0,,,,,,,,,,
20160729:1756,60.22,108.396,17.08,18.89,4.65,0,,,,,,,,,,
20160729:1856,27.53,49.554,8.11,18.56,4.32,0,,,,,,,,,,
20160729:1956,0,0,0,17.73,3.67,0,,,,,,,,,,
20160729:2056,0,0,0,16.89,3.03,0,,,,,,,,,,
20160729:2156,0,0,0,16.06,2.39,0,,,,,,,,,,
20160729:2256,0,0,0,15.47,2.4,0,,,,,,,,,,
20160729:2356,0,0,0,14.88,2.4,0,,,,,,,,,,
20160730:0056,0,0,0,14.28,2.41,0,,,,,,,,,,
20160730:0156,0,0,0,13.81,2.29,0,,,,,,,,,,
20160730:0256,0,0,0,13.33,2.16,0,,,,,,,,,,
20160730:0356,0,0,0,12.86,2.03,0,,,,,,,,,,
20160730:0456,11.48,20.664,3.4,12.95,2.44,0,,,,,,,,,,
20160730:0556,29.29,52.722,12.09,13.04,2.86,0,,,,,,,,,,
20160730:0656,108.13,194.634,21.23,13.14,3.27,0,,,,,,,,,,
20160730:0756,143.32,257.976,30.48,14.5,3.19,0,,,,,,,,,,
20160730:0856,233.74,420.732,39.41,15.87,3.1,0,,,,,,,,,,
20160730:0956,563.97,1015.146,47.42,17.23,3.02,0,,,,,,,,,,
20160730:1056,828.05,1490.49,53.57,18.07,3.07,0,,,,,,,,,,
20160730:1156,755.18,1359.324,56.61,18.9,3.11,0,,,,,,,,,,
20160730:1256,322.93,581.274,55.65,19.74,3.16,0,,,,,,,,,,
20160730:1356,478.26,860.868,50.98,19.84,3.29,0,,,,,,,,,,
20160730:1456,571.12,1028.016,43.82,19.94,3.43,0,,,,,,,,,,
20160730:1556,429.04,772.272,35.29,20.03,3.56,0,,,,,,,,,,
20160730:1656,285.01,513.018,26.15,19.74,3.37,0,,,,,,,,,,
20160730:1756,66.42,119.556,16.9,19.45,3.19,0,,,,,,,,,,
20160730:1856,36.5,65.7,7.92,19.16,3.01,0,,,,,,,,,,
20160730:1956,0,0,0,18.06,2.69,0,,,,,,,,,,
20160730:2056,0,0,0,16.97,2.38,0,,,,,,,,,,
20160730:2156,0,0,0,15.87,2.07,0,,,,,,,,,,
20160730:2256,0,0,0,15.27,2.06,0,,,,,,,,,,
20160730:2356,0,0,0,14.67,2.05,0,,,,,,,,,,
20160731:0056,0,0,0,14.07,2.04,0,,,,,,,,,,
20160731:0156,0,0,0,13.53,2.06,0,,,,,,,,,,
20160731:0256,0,0,0,12.98,2.08,0,,,,,,,,,,
20160731:0356,0,0,0,12.44,2.1,0,,,,,,,,,,
20160731:0456,11.81,21.258,3.21,12.46,2.43,0,,,,,,,,,,
20160731:0556,74.63,134.334,11.9,12.47,2.76,0,,,,,,,,,,
20160731:0656,275.68,496.224,21.05,12.49,3.09,0,,,,,,,,,,
20160731:0756,493.83,888.894,30.31,13.95,3.31,0,,,,,,,,,,
20160731:0856,344.47,620.046,39.23,15.41,3.52,0,,,,,,,,,,
20160731:0956,458.24,824.832,47.21,16.87,3.74,0,,,,,,,,,,
20160731:1056,739.56,1331.208,53.34,17.46,4.03,0,,,,,,,,,,
20160731:1156,181.65,326.97,56.37,18.05,4.32,0,,,,,,,,,,
20160731:1256,610.66,1099.188,55.41,18.64,4.61,0,,,,,,,,,,
20160731:1356,458.73,825.714,50.76,18.78,4.77,0,,,,,,,,,,
20160731:1456,418.59,753.462,43.61,18.93,4.94,0,,,,,,,,,,
20160731:1556,527.63,949.734,35.09,19.07,5.1,0,,,,,,,,,,
20160731:1656,238.94,430.092,25.95,18.73,4.74,0,,,,,,,,,,
20160731:1756,76.21,137.178,16.7,18.38,4.38,0,,,,,,,,,,
20160731:1856,32.06,57.708,7.72,18.04,4.01,0,,,,,,,,,,
20160731:1956,0,0,0,17.01,3.47,0,,,,,,,,,,
20160731:2056,0,0,0,15.97,2.92,0,,,,,,,,,,
20160731:2156,0,0,0,14.94,2.37,0,,,,,,,,,,
20160731:2256,0,0,0,14.44,2.49,0,,,,,,,,,,
20160731:2356,0,0,0,13.94,2.6,0,,,,,,,,,,
