,,,,,,,,,Total area (m^2),12000,,Avg,kW,,,
20160117:0856,127.65,229.77,5.43,-0.18,3.66,0,,,,,,,,,,
20160117:0956,51.18,92.124,11.32,-0.31,4.08,0,,,,,,,,,,
20160117:1056,75.79,136.422,15.41,0.39,4.3,0,,,,,,,,,,
20160117:1156,92.16,165.888,17.33,1.09,4.52,0,,,,,,,,,,
20160117:1256,71.2,128.16,16.91,1.79,4.74,0,,,,,,,,,,
20160117:1356,100.49,180.882,14.19,1.88,4.96,0,,,,,,,,,,
20160117:1456,67.26,121.068,9.42,1.97,5.17,0,,,,,,,,,,
20160117:1556,105.23,189.414,2.98,2.06,5.38,0,,,,,,,,,,
20160117:1656,0,0,0,2.03,5.55,0,,,,,,,,,,
20160117:1756,0,0,0,2,5.73,0,,,,,,,,,,
20160117:1856,0,0,0,1.97,5.9,0,,,,,,,,,,
20160117:1956,0,0,0,2.06,6.16,0,,,,,,,,,,
20160117:2056,0,0,0,2.16,6.42,0,,,,,,,,,,
20160117:2156,0,0,0,2.26,6.68,0,,,,,,,,,,
20160117:2256,0,0,0,2.43,6.8,0,,,,,,,,,,
20160117:2356,0,0,0,2.6,6.92,0,,,,,,,,,,
20160118:0056,0,0,0,2.77,7.05,0,,,,,,,,,,
20160118:0156,0,0,0,2.74,6.91,0,,,,,,,,,,
20160118:0256,0,0,0,2.7,6.76,0,,,,,,,,,,
20160118:0356,0,0,0,2.66,6.62,0,,,,,,,,,,
20160118:0456,0,0,0,2.5,6.59,0,,,,,,,,,,
20160118:0556,0,0,0,2.34,6.56,0,,,,,,,,,,
20160118:0656,0,0,0,2.18,6.52,0,,,,,,,,,,
20160118:0756,0,0,0,1.92,6.47,0,,,,,,,,,,
20160118:0856,122.34,220.212,5.57,1.65,6.41,0,,,,,,,,,,
20160118:0956,223.42,402.156,11.48,1.39,6.36,0,,,,,,,,,,
20160118:1056,80.15,144.27,15.59,1.65,6.23,0,,,,,,,,,,
20160118:1156,45.84,82.512,17.53,1.9,6.1,0,,,,,,,,,,
20160118:1256,78.25,140.85,17.12,2.16,5.97,0,,,,,,,,,,
20160118:1356,67.72,121.896,14.4,2.28,5.33,0,,,,,,,,,,
20160118:1456,94.87,170.766,9.63,2.4,4.69,0,,,,,,,,,,
20160118:1556,15.52,27.936,3.19,2.52,4.06,0,,,,,,,,,,
20160118:1656,0,0,0,1.94,3.54,0,,,,,,,,,,
20160118:1756,0,0,0,1.37,3.03,0,,,,,,,,,,
20160118:1856,0,0,0,0.79,2.51,0,,,,,,,,,,
20160118:1956,0,0,0,0.05,2.32,0,,,,,,,,,,
20160118:2056,0,0,0,-0.69,2.13,0,,,,,,,,,,
20160118:2156,0,0,0,-1.42,1.94,0,,,,,,,,,,
20160118:2256,0,0,0,-2.26,2.14,0,,,,,,,,,,
20160118:2356,0,0,0,-3.09,2.33,0,,,,,,,,,,
20160119:0056,0,0,0,-3.92,2.52,0,,,,,,,,,,
20160119:0156,0,0,0,-3.45,1.94,0,,,,,,,,,,
20160119:0256,0,0,0,-2.98,1.35,0,,,,,,,,,,
20160119:0356,0,0,0,-2.51,0.76,0,,,,,,,,,,
20160119:0456,0,0,0,-2.77,0.78,0,,,,,,,,,,
20160119:0556,0,0,0,-3.04,0.8,0,,,,,,,,,,
20160119:0656,0,0,0,-3.3,0.83,0,,,,,,,,,,
20160119:0756,0,0,0,-3.45,0.65,0,,,,,,,,,,
20160119:0856,203.7,366.66,5.72,-3.59,0.47,0,,,,,,,,,,
20160119:0956,442.86,797.148,11.65,-3.74,0.29,0,,,,,,,,,,
20160119:1056,592.6,1066.68,15.77,-2.17,0.35,0,,,,,,,,,,
20160119:1156,656.43,1181.574,17.73,-0.59,0.42,0,,,,,,,,,,
20160119:1256,632.55,1138.59,17.33,0.98,0.48,0,,,,,,,,,,
20160119:1356,523.36,942.048,14.62,1.2,0.47,0,,,,,,,,,,
20160119:1456,340.31,612.558,9.85,1.43,0.46,0,,,,,,,,,,
20160119:1556,89.06,160.308,3.41,1.65,0.46,0,,,,,,,,,,
20160119:1656,0,0,0,0.82,0.51,0,,,,,,,,,,
20160119:1756,0,0,0,-0.02,0.56,0,,,,,,,,,,
20160119:1856,0,0,0,-0.85,0.61,0,,,,,,,,,,
20160119:1956,0,0,0,-1.58,0.45,0,,,,,,,,,,
20160119:2056,0,0,0,-2.31,0.29,0,,,,,,,,,,
20160119:2156,0,0,0,-3.03,0.14,0,,,,,,,,,,
20160119:2256,0,0,0,-3.24,0.29,0,,,,,,,,,,
20160119:2356,0,0,0,-3.45,0.45,0,,,,,,,,,,
20160120:0056,0,0,0,-3.66,0.61,0,,,,,,,,,,
20160120:0156,0,0,0,-3.81,0.67,0,,,,,,,,,,
20160120:0256,0,0,0,-3.96,0.73,0,,,,,,,,,,
20160120:0356,0,0,0,-4.11,0.79,0,,,,,,,,,,
20160120:0456,0,0,0,-4.34,0.72,0,,,,,,,,,,
20160120:0556,0,0,0,-4.58,0.66,0,,,,,,,,,,
20160120:0656,0,0,0,-4.81,0.59,0,,,,,,,,,,
20160120:0756,0,0,0,-4.67,0.75,0,,,,,,,,,,
20160120:0856,215.46,387.828,5.87,-4.52,0.91,0,,,,,,,,,,
20160120:0956,449.3,808.74,11.82,-4.38,1.08,0,,,,,,,,,,
20160120:1056,592.55,1066.59,15.96,-2.37,1.19,0,,,,,,,,,,
20160120:1156,656.46,1181.628,17.94,-0.37,1.3,0,,,,,,,,,,
20160120:1256,633.25,1139.85,17.55,1.64,1.41,0,,,,,,,,,,
20160120:1356,529.83,953.694,14.85,1.89,1.45,0,,,,,,,,,,
20160120:1456,347.23,625.014,10.07,2.14,1.49,0,,,,,,,,,,
20160120:1556,96.46,173.628,3.63,2.38,1.53,0,,,,,,,,,,
20160120:1656,0,0,0,0.68,1.92,0,,,,,,,,,,
20160120:1756,0,0,0,-1.02,2.3,0,,,,,,,,,,
20160120:1856,0,0,0,-2.72,2.69,0,,,,,,,,,,
20160120:1956,0,0,0,-2.77,2.6,0,,,,,,,,,,
20160120:2056,0,0,0,-2.82,2.51,0,,,,,,,,,,
20160120:2156,0,0,0,-2.86,2.43,0,,,,,,,,,,
20160120:2256,0,0,0,-2.52,2.65,0,,,,,,,,,,
20160120:2356,0,0,0,-2.17,2.87,0,,,,,,,,,,
20160121:0056,0,0,0,-1.82,3.09,0,,,,,,,,,,
20160121:0156,0,0,0,-1.53,3.18,0,,,,,,,,,,
20160121:0256,0,0,0,-1.24,3.26,0,,,,,,,,,,
20160121:0356,0,0,0,-0.96,3.35,0,,,,,,,,,,
20160121:0456,0,0,0,-0.65,3.51,0,,,,,,,,,,
20160121:0556,0,0,0,-0.35,3.67,0,,,,,,,,,,
20160121:0656,0,0,0,-0.04,3.83,0,,,,,,,,,,
20160121:0756,0,0,0,0.27,4.15,0,,,,,,,,,,
20160121:0856,198.48,357.264,6.03,0.58,4.46,0,,,,,,,,,,
20160121:0956,26.61,47.898,12,0.89,4.77,0,,,,,,,,,,
20160121:1056,190.73,343.314,16.16,2.05,5.35,0,,,,,,,,,,
20160121:1156,120.6,217.08,18.16,3.2,5.92,0,,,,,,,,,,
20160121:1256,515.13,927.234,17.78,4.36,6.5,0,,,,,,,,,,
20160121:1356,144.58,260.244,15.08,4.72,6.46,0,,,,,,,,,,
20160121:1456,51.71,93.078,10.3,5.08,6.41,0,,,,,,,,,,
20160121:1556,86.03,154.854,3.85,5.44,6.37,0,,,,,,,,,,
20160121:1656,0,0,0,4.84,6.31,0,,,,,,,,,,
20160121:1756,0,0,0,4.24,6.25,0,,,,,,,,,,
20160121:1856,0,0,0,3.64,6.19,0,,,,,,,,,,
20160121:1956,0,0,0,3.59,6.52,0,,,,,,,,,,
20160121:2056,0,0,0,3.55,6.86,0,,,,,,,,,,
20160121:2156,0,0,0,3.51,7.19,0,,,,,,,,,,
20160121:2256,0,0,0,3.8,7.49,0,,,,,,,,,,
20160121:2356,0,0,0,4.08,7.79,0,,,,,,,,,,
20160122:0056,0,0,0,4.37,8.1,0,,,,,,,,,,
20160122:0156,0,0,0,4.61,8.08,0,,,,,,,,,,
20160122:0256,0,0,0,4.85,8.06,0,,,,,,,,,,
20160122:0356,0,0,0,5.09,8.04,0,,,,,,,,,,
20160122:0456,0,0,0,5.01,8.18,0,,,,,,,,,,
20160122:0556,0,0,0,4.92,8.33,0,,,,,,,,,,
20160122:0656,0,0,0,4.83,8.47,0,,,,,,,,,,
20160122:0756,0,0,0,5.13,8.57,0,,,,,,,,,,
20160122:0856,19.84,35.712,6.2,5.42,8.66,0,,,,,,,,,,
20160122:0956,5.82,10.476,12.19,5.72,8.76,0,,,,,,,,,,
20160122:1056,27.06,48.708,16.37,6.97,7.87,0,,,,,,,,,,
20160122:1156,14.42,25.956,18.38,8.23,6.98,0,,,,,,,,,,
20160122:1256,46.48,83.664,18.01,9.48,6.1,0,,,,,,,,,,
20160122:1356,104.87,188.766,15.31,9.82,6.29,0,,,,,,,,,,
20160122:1456,352.79,635.022,10.54,10.16,6.49,0,,,,,,,,,,
20160122:1556,106.38,191.484,4.08,10.5,6.69,0,,,,,,,,,,
20160122:1656,0,0,0,9.55,6.4,0,,,,,,,,,,
20160122:1756,0,0,0,8.6,6.12,0,,,,,,,,,,
20160122:1856,0,0,0,7.65,5.83,0,,,,,,,,,,
20160122:1956,0,0,0,7.2,5.74,0,,,,,,,,,,
20160122:2056,0,0,0,6.75,5.64,0,,,,,,,,,,
20160122:2156,0,0,0,6.3,5.54,0,,,,,,,,,,
20160122:2256,0,0,0,6.25,5.42,0,,,,,,,,,,
20160122:2356,0,0,0,6.2,5.3,0,,,,,,,,,,
20160123:0056,0,0,0,6.15,5.17,0,,,,,,,,,,
20160123:0156,0,0,0,6.15,5.17,0,,,,,,,,,,
20160123:0256,0,0,0,6.15,5.17,0,,,,,,,,,,
20160123:0356,0,0,0,6.15,5.17,0,,,,,,,,,,
20160123:0456,0,0,0,5.58,4.33,0,,,,,,,,,,
20160123:0556,0,0,0,5,3.48,0,,,,,,,,,,
20160123:0656,0,0,0,4.43,2.63,0,,,,,,,,,,
20160123:0756,0,0,0,4.24,2.93,0,,,,,,,,,,
20160123:0856,66.35,119.43,6.37,4.04,3.23,0,,,,,,,,,,
20160123:0956,342.99,617.382,12.38,3.85,3.53,0,,,,,,,,,,
20160123:1056,358.73,645.714,16.58,5.43,4.39,0,,,,,,,,,,
20160123:1156,101.4,182.52,18.6,7.01,5.25,0,,,,,,,,,,
20160123:1256,195.04,351.072,18.25,8.59,6.11,0,,,,,,,,,,
20160123:1356,133.95,241.11,15.55,8.46,6.16,0,,,,,,,,,,
20160123:1456,43.53,78.354,10.77,8.33,6.21,0,,,,,,,,,,
20160123:1556,183.87,330.966,4.31,8.19,6.26,0,,,,,,,,,,
20160123:1656,0,0,0,7.54,6.68,0,,,,,,,,,,
20160123:1756,0,0,0,6.89,7.1,0,,,,,,,,,,
20160123:1856,0,0,0,6.24,7.52,0,,,,,,,,,,
20160123:1956,0,0,0,6.31,7.73,0,,,,,,,,,,
20160123:2056,0,0,0,6.38,7.94,0,,,,,,,,,,
20160123:2156,0,0,0,6.46,8.15,0,,,,,,,,,,
20160123:2256,0,0,0,7.56,7.8,0,,,,,,,,,,
20160123:2356,0,0,0,8.67,7.45,0,,,,,,,,,,
20160124:0056,0,0,0,9.77,7.1,0,,,,,,,,,,
20160124:0156,0,0,0,9.97,6.87,0,,,,,,,,,,
20160124:0256,0,0,0,10.17,6.63,0,,,,,,,,,,
20160124:0356,0,0,0,10.36,6.4,0,,,,,,,,,,
20160124:0456,0,0,0,10.3,6.32,0,,,,,,,,,,
20160124:0556,0,0,0,10.23,6.23,0,,,,,,,,,,
20160124:0656,0,0,0,10.16,6.15,0,,,,,,,,,,
20160124:0756,0,0,0,10.09,6.11,0,,,,,,,,,,
20160124:0856,36.17,65.106,6.55,10.02,6.07,0,,,,,,,,,,
20160124:0956,36.61,65.898,12.58,9.95,6.03,0,,,,,,,,,,
20160124:1056,34.06,61.308,16.8,10.28,6.03,0,,,,,,,,,,
20160124:1156,151.2,272.16,18.84,10.61,6.04,0,,,,,,,,,,
20160124:1256,98.02,176.436,18.49,10.94,6.04,0,,,,,,,,,,
20160124:1356,89.45,161.01,15.8,11.29,6.06,0,,,,,,,,,,
20160124:1456,74.05,133.29,11.02,11.64,6.07,0,,,,,,,,,,
20160124:1556,28.52,51.336,4.55,11.98,6.08,0,,,,,,,,,,
20160124:1656,0,0,0,11.77,5.86,0,,,,,,,,,,
20160124:1756,0,0,0,11.55,5.64,0,,,,,,,,,,
20160124:1856,0,0,0,11.34,5.42,0,,,,,,,,,,
20160124:1956,0,0,0,11.04,5.61,0,,,,,,,,,,
20160124:2056,0,0,0,10.75,5.8,0,,,,,,,,,,
20160124:2156,0,0,0,10.46,5.99,0,,,,,,,,,,
20160124:2256,0,0,0,10.32,6.31,0,,,,,,,,,,
20160124:2356,0,0,0,10.18,6.64,0,,,,,,,,,,
20160125:0056,0,0,0,10.04,6.97,0,,,,,,,,,,
20160125:0156,0,0,0,9.73,7.02,0,,,,,,,,,,
20160125:0256,0,0,0,9.41,7.08,0,,,,,,,,,,
20160125:0356,0,0,0,9.09,7.13,0,,,,,,,,,,
20160125:0456,0,0,0,8.64,6.98,0,,,,,,,,,,
20160125:0556,0,0,0,8.18,6.83,0,,,,,,,,,,
20160125:0656,0,0,0,7.73,6.68,0,,,,,,,,,,
20160125:0756,0,0,0,8.04,6.76,0,,,,,,,,,,
20160125:0856,10.64,19.152,6.73,8.34,6.84,0,,,,,,,,,,
20160125:0956,68.4,123.12,12.78,8.65,6.92,0,,,,,,,,,,
20160125:1056,337.67,607.806,17.02,9.93,7.47,0,,,,,,,,,,
20160125:1156,183.13,329.634,19.08,11.22,8.02,0,,,,,,,,,,
20160125:1256,87.02,156.636,18.74,12.5,8.57,0,,,,,,,,,,
20160125:1356,62.67,112.806,16.05,12.11,9.06,0,,,,,,,,,,
20160125:1456,58.72,105.696,11.26,11.72,9.56,0,,,,,,,,,,
20160125:1556,2.18,3.924,4.79,11.33,10.06,0,,,,,,,,,,
20160125:1656,0,0,0,10.7,9.51,0,,,,,,,,,,
20160125:1756,0,0,0,10.08,8.97,0,,,,,,,,,,
20160125:1856,0,0,0,9.45,8.43,0,,,,,,,,,,
20160125:1956,0,0,0,8.8,7.4,0,,,,,,,,,,
20160125:2056,0,0,0,8.15,6.37,0,,,,,,,,,,
20160125:2156,0,0,0,7.5,5.34,0,,,,,,,,,,
20160125:2256,0,0,0,6.77,4.92,0,,,,,,,,,,
20160125:2356,0,0,0,6.05,4.51,0,,,,,,,,,,
20160126:0056,0,0,0,5.32,4.1,0,,,,,,,,,,
20160126:0156,0,0,0,5.39,4.7,0,,,,,,,,,,
20160126:0256,0,0,0,5.45,5.3,0,,,,,,,,,,
20160126:0356,0,0,0,5.51,5.9,0,,,,,,,,,,
20160126:0456,0,0,0,5.76,6.73,0,,,,,,,,,,
20160126:0556,0,0,0,6.01,7.55,0,,,,,,,,,,
20160126:0656,0,0,0,6.26,8.37,0,,,,,,,,,,
20160126:0756,0,0,0,6.58,9.22,0,,,,,,,,,,
20160126:0856,19.33,34.794,6.93,6.89,10.07,0,,,,,,,,,,
20160126:0956,56.22,101.196,12.99,7.21,10.92,0,,,,,,,,,,
20160126:1056,31.34,56.412,17.25,7.87,11.43,0,,,,,,,,,,
20160126:1156,12.6,22.68,19.32,8.52,11.93,0,,,,,,,,,,
20160126:1256,33.47,60.246,19,9.18,12.43,0,,,,,,,,,,
20160126:1356,8.69,15.642,16.3,9.24,12.39,0,,,,,,,,,,
20160126:1456,37.93,68.274,11.52,9.3,12.35,0,,,,,,,,,,
20160126:1556,37.43,67.374,5.03,9.36,12.32,0,,,,,,,,,,
20160126:1656,0,0,0,9.41,11.94,0,,,,,,,,,,
20160126:1756,0,0,0,9.45,11.55,0,,,,,,,,,,
20160126:1856,0,0,0,9.5,11.17,0,,,,,,,,,,
20160126:1956,0,0,0,9.73,10.6,0,,,,,,,,,,
20160126:2056,0,0,0,9.96,10.03,0,,,,,,,,,,
20160126:2156,0,0,0,10.19,9.46,0,,,,,,,,,,
20160126:2256,0,0,0,10.33,9.2,0,,,,,,,,,,
20160126:2356,0,0,0,10.47,8.94,0,,,,,,,,,,
20160127:0056,0,0,0,10.61,8.68,0,,,,,,,,,,
20160127:0156,0,0,0,10.5,9.34,0,,,,,,,,,,
20160127:0256,0,0,0,10.39,10.01,0,,,,,,,,,,
20160127:0356,0,0,0,10.27,10.68,0,,,,,,,,,,
20160127:0456,0,0,0,10.24,10.52,0,,,,,,,,,,
20160127:0556,0,0,0,10.22,10.37,0,,,,,,,,,,
20160127:0656,0,0,0,10.19,10.22,0,,,,,,,,,,
20160127:0756,0,0,0,10.4,10.22,0,,,,,,,,,,
20160127:0856,224.52,404.136,7.12,10.6,10.21,0,,,,,,,,,,
20160127:0956,6.55,11.79,13.21,10.81,10.21,0,,,,,,,,,,
20160127:1056,165.09,297.162,17.49,11.09,10.39,0,,,,,,,,,,
20160127:1156,11.32,20.376,19.58,11.37,10.57,0,,,,,,,,,,
20160127:1256,34.97,62.946,19.26,11.65,10.76,0,,,,,,,,,,
20160127:1356,44.48,80.064,16.56,11.2,10.28,0,,,,,,,,,,
20160127:1456,55.12,99.216,11.77,10.75,9.79,0,,,,,,,,,,
20160127:1556,84.45,152.01,5.28,10.29,9.31,0,,,,,,,,,,
20160127:1656,0,0,0,9.35,8.49,0,,,,,,,,,,
20160127:1756,0,0,0,8.42,7.66,0,,,,,,,,,,
20160127:1856,0,0,0,7.48,6.84,0,,,,,,,,,,
20160127:1956,0,0,0,6.86,6.74,0,,,,,,,,,,
20160127:2056,0,0,0,6.25,6.63,0,,,,,,,,,,
20160127:2156,0,0,0,5.64,6.52,0,,,,,,,,,,
20160127:2256,0,0,0,4.96,6.15,0,,,,,,,,,,
20160127:2356,0,0,0,4.29,5.78,0,,,,,,,,,,
20160128:0056,0,0,0,3.61,5.41,0,,,,,,,,,,
20160128:0156,0,0,0,3.21,5.07,0,,,,,,,,,,
20160128:0256,0,0,0,2.81,4.74,0,,,,,,,,,,
20160128:0356,0,0,0,2.4,4.4,0,,,,,,,,,,
20160128:0456,0,0,0,2.22,4.46,0,,,,,,,,,,
20160128:0556,0,0,0,2.05,4.53,0,,,,,,,,,,
20160128:0656,0,0,0,1.87,4.59,0,,,,,,,,,,
20160128:0756,0,0,0,2.14,4.68,0,,,,,,,,,,
20160128:0856,103.54,186.372,7.33,2.41,4.76,0,,,,,,,,,,
20160128:0956,484.21,871.578,13.43,2.68,4.84,0,,,,,,,,,,
20160128:1056,623.55,1122.39,17.73,4.32,5.49,0,,,,,,,,,,
20160128:1156,688.76,1239.768,19.83,5.96,6.14,0,,,,,,,,,,
20160128:1256,668.14,1202.652,19.52,7.6,6.79,0,,,,,,,,,,
20160128:1356,555.82,1000.476,16.83,7.48,7.09,0,,,,,,,,,,
20160128:1456,5.87,10.566,12.03,7.36,7.39,0,,,,,,,,,,
20160128:1556,12.14,21.852,5.53,7.24,7.7,0,,,,,,,,,,
20160128:1656,0,0,0,6.99,8.03,0,,,,,,,,,,
20160128:1756,0,0,0,6.74,8.36,0,,,,,,,,,,
20160128:1856,0,0,0,6.49,8.69,0,,,,,,,,,,
20160128:1956,0,0,0,6.9,9,0,,,,,,,,,,
20160128:2056,0,0,0,7.31,9.31,0,,,,,,,,,,
20160128:2156,0,0,0,7.72,9.61,0,,,,,,,,,,
20160128:2256,0,0,0,8.15,9.52,0,,,,,,,,,,
20160128:2356,0,0,0,8.59,9.43,0,,,,,,,,,,
20160129:0056,0,0,0,9.02,9.34,0,,,,,,,,,,
20160129:0156,0,0,0,8.97,9.73,0,,,,,,,,,,
20160129:0256,0,0,0,8.92,10.12,0,,,,,,,,,,
20160129:0356,0,0,0,8.86,10.51,0,,,,,,,,,,
20160129:0456,0,0,0,8.77,10.93,0,,,,,,,,,,
20160129:0556,0,0,0,8.69,11.35,0,,,,,,,,,,
20160129:0656,0,0,0,8.6,11.77,0,,,,,,,,,,
20160129:0756,0,0,0,8.71,11.75,0,,,,,,,,,,
20160129:0856,38.71,69.678,7.54,8.83,11.74,0,,,,,,,,,,
20160129:0956,138.31,248.958,13.66,8.94,11.72,0,,,,,,,,,,
20160129:1056,303.3,545.94,17.98,9.51,11.34,0,,,,,,,,,,
20160129:1156,118.12,212.616,20.1,10.07,10.95,0,,,,,,,,,,
20160129:1256,76,136.8,19.79,10.64,10.57,0,,,,,,,,,,
20160129:1356,40.89,73.602,17.1,10.25,10.38,0,,,,,,,,,,
20160129:1456,56.9,102.42,12.29,9.87,10.19,0,,,,,,,,,,
20160129:1556,9.91,17.838,5.79,9.48,10,0,,,,,,,,,,
20160129:1656,0,0,0,9.22,9.87,0,,,,,,,,,,
20160129:1756,0,0,0,8.95,9.74,0,,,,,,,,,,
20160129:1856,0,0,0,8.69,9.61,0,,,,,,,,,,
20160129:1956,0,0,0,8.67,9.54,0,,,,,,,,,,
20160129:2056,0,0,0,8.65,9.46,0,,,,,,,,,,
20160129:2156,0,0,0,8.64,9.38,0,,,,,,,,,,
20160129:2256,0,0,0,8.67,9.69,0,,,,,,,,,,
20160129:2356,0,0,0,8.71,10,0,,,,,,,,,,
20160130:0056,0,0,0,8.74,10.3,0,,,,,,,,,,
20160130:0156,0,0,0,8.4,10.04,0,,,,,,,,,,
20160130:0256,0,0,0,8.06,9.78,0,,,,,,,,,,
20160130:0356,0,0,0,7.71,9.52,0,,,,,,,,,,
20160130:0456,0,0,0,6.82,8.81,0,,,,,,,,,,
20160130:0556,0,0,0,5.92,8.11,0,,,,,,,,,,
20160130:0656,0,0,0,5.03,7.41,0,,,,,,,,,,
20160130:0756,0,0,0,4.37,7.36,0,,,,,,,,,,
20160130:0856,24.1,43.38,7.75,3.7,7.31,0,,,,,,,,,,
20160130:0956,101.25,182.25,13.9,3.04,7.26,0,,,,,,,,,,
20160130:1056,579.95,1043.91,18.23,3.49,7.78,0,,,,,,,,,,
20160130:1156,716.27,1289.286,20.36,3.95,8.3,0,,,,,,,,,,
20160130:1256,695.65,1252.17,20.07,4.4,8.83,0,,,,,,,,,,
20160130:1356,520.88,937.584,17.37,4.69,8.59,0,,,,,,,,,,
20160130:1456,414.9,746.82,12.56,4.98,8.36,0,,,,,,,,,,
20160130:1556,178.83,321.894,6.04,5.26,8.12,0,,,,,,,,,,
20160130:1656,0,0,0,4.64,7.67,0,,,,,,,,,,
20160130:1756,0,0,0,4.03,7.22,0,,,,,,,,,,
20160130:1856,0,0,0,3.41,6.77,0,,,,,,,,,,
20160130:1956,0,0,0,3.12,6.64,0,,,,,,,,,,
20160130:2056,0,0,0,2.83,6.51,0,,,,,,,,,,
20160130:2156,0,0,0,2.55,6.37,0,,,,,,,,,,
20160130:2256,0,0,0,2.43,6.08,0,,,,,,,,,,
20160130:2356,0,0,0,2.32,5.79,0,,,,,,,,,,
20160131:0056,0,0,0,2.21,5.5,0,,,,,,,,,,
20160131:0156,0,0,0,2.48,5.19,0,,,,,,,,,,
20160131:0256,0,0,0,2.74,4.87,0,,,,,,,,,,
20160131:0356,0,0,0,3,4.55,0,,,,,,,,,,
20160131:0456,0,0,0,3.24,4.46,0,,,,,,,,,,
20160131:0556,0,0,0,3.48,4.38,0,,,,,,,,,,
20160131:0656,0,0,0,3.72,4.29,0,,,,,,,,,,
20160131:0756,0,0,0,3.93,4.56,0,,,,,,,,,,
20160131:0856,31.54,56.772,7.98,4.13,4.82,0,,,,,,,,,,
20160131:0956,43.57,78.426,14.14,4.34,5.09,0,,,,,,,,,,
20160131:1056,55.08,99.144,18.49,5.5,5.61,0,,,,,,,,,,
20160131:1156,155.42,279.756,20.64,6.67,6.14,0,,,,,,,,,,
20160131:1256,132.18,237.924,20.35,7.83,6.66,0,,,,,,,,,,
20160131:1356,31.02,55.836,17.65,8.71,7.46,0,,,,,,,,,,
20160131:1456,6.23,11.214,12.83,9.6,8.26,0,,,,,,,,,,
20160131:1556,14.78,26.604,6.3,10.48,9.06,0,,,,,,,,,,
20160131:1656,0,0,0,10.33,9.04,0,,,,,,,,,,
20160131:1756,0,0,0,10.17,9.02,0,,,,,,,,,,
20160131:1856,0,0,0,10.02,8.99,0,,,,,,,,,,
20160131:1956,0,0,0,10.05,9.06,0,,,,,,,,,,
20160131:2056,0,0,0,10.09,9.12,0,,,,,,,,,,
20160131:2156,0,0,0,10.13,9.19,0,,,,,,,,,,
20160131:2256,0,0,0,10.23,9.05,0,,,,,,,,,,
20160131:2356,0,0,0,10.34,8.91,0,,,,,,,,,,
