,,,,,,,,,Total area (m^2),12000,,Avg,kW,,,
20161217:0956,370.51,666.918,9.96,6.7,0.79,0,,,,,,,,,,
20161217:1056,107.61,193.698,13.48,7.22,0.73,0,,,,,,,,,,
20161217:1156,83.03,149.454,14.85,7.73,0.67,0,,,,,,,,,,
20161217:1256,88.75,159.75,13.93,8.24,0.61,0,,,,,,,,,,
20161217:1356,8.32,14.976,10.81,7.96,0.91,0,,,,,,,,,,
20161217:1456,29.27,52.686,5.76,7.68,1.2,0,,,,,,,,,,
20161217:1556,0,0,0,7.41,1.5,0,,,,,,,,,,
20161217:1656,0,0,0,7.02,1.44,0,,,,,,,,,,
20161217:1756,0,0,0,6.63,1.37,0,,,,,,,,,,
20161217:1856,0,0,0,6.24,1.31,0,,,,,,,,,,
20161217:1956,0,0,0,6.19,1.25,0,,,,,,,,,,
20161217:2056,0,0,0,6.15,1.18,0,,,,,,,,,,
20161217:2156,0,0,0,6.11,1.12,0,,,,,,,,,,
20161217:2256,0,0,0,6.35,1.31,0,,,,,,,,,,
20161217:2356,0,0,0,6.6,1.49,0,,,,,,,,,,
20161218:0056,0,0,0,6.85,1.68,0,,,,,,,,,,
20161218:0156,0,0,0,6.39,1.71,0,,,,,,,,,,
20161218:0256,0,0,0,5.93,1.74,0,,,,,,,,,,
20161218:0356,0,0,0,5.47,1.77,0,,,,,,,,,,
20161218:0456,0,0,0,5.22,1.84,0,,,,,,,,,,
20161218:0556,0,0,0,4.97,1.91,0,,,,,,,,,,
20161218:0656,0,0,0,4.72,1.99,0,,,,,,,,,,
20161218:0756,0,0,0,4.64,2.18,0,,,,,,,,,,
20161218:0856,78.02,140.436,4.49,4.57,2.38,0,,,,,,,,,,
20161218:0956,54,97.2,9.89,4.51,2.58,0,,,,,,,,,,
20161218:1056,75.01,135.018,13.43,4.83,2.6,0,,,,,,,,,,
20161218:1156,71.3,128.34,14.81,5.15,2.63,0,,,,,,,,,,
20161218:1256,109.23,196.614,13.91,5.48,2.65,0,,,,,,,,,,
20161218:1356,103.15,185.67,10.81,5.27,2.59,0,,,,,,,,,,
20161218:1456,25.09,45.162,5.77,5.07,2.54,0,,,,,,,,,,
20161218:1556,0,0,0,4.87,2.48,0,,,,,,,,,,
20161218:1656,0,0,0,4.61,2.2,0,,,,,,,,,,
20161218:1756,0,0,0,4.35,1.91,0,,,,,,,,,,
20161218:1856,0,0,0,4.09,1.63,0,,,,,,,,,,
20161218:1956,0,0,0,4,1.58,0,,,,,,,,,,
20161218:2056,0,0,0,3.91,1.54,0,,,,,,,,,,
20161218:2156,0,0,0,3.83,1.49,0,,,,,,,,,,
20161218:2256,0,0,0,3.96,1.62,0,,,,,,,,,,
20161218:2356,0,0,0,4.1,1.75,0,,,,,,,,,,
20161219:0056,0,0,0,4.24,1.88,0,,,,,,,,,,
20161219:0156,0,0,0,3.93,1.94,0,,,,,,,,,,
20161219:0256,0,0,0,3.62,2.01,0,,,,,,,,,,
20161219:0356,0,0,0,3.32,2.08,0,,,,,,,,,,
20161219:0456,0,0,0,3.3,2.05,0,,,,,,,,,,
20161219:0556,0,0,0,3.29,2.01,0,,,,,,,,,,
20161219:0656,0,0,0,3.27,1.97,0,,,,,,,,,,
20161219:0756,0,0,0,3.42,2.02,0,,,,,,,,,,
20161219:0856,60.78,109.404,4.42,3.57,2.07,0,,,,,,,,,,
20161219:0956,155.14,279.252,9.83,3.71,2.12,0,,,,,,,,,,
20161219:1056,48.03,86.454,13.38,4.09,2.15,0,,,,,,,,,,
20161219:1156,37.43,67.374,14.78,4.47,2.18,0,,,,,,,,,,
20161219:1256,38.11,68.598,13.9,4.85,2.21,0,,,,,,,,,,
20161219:1356,97,174.6,10.81,4.98,2.15,0,,,,,,,,,,
20161219:1456,18.4,33.12,5.79,5.11,2.09,0,,,,,,,,,,
20161219:1556,0,0,0,5.24,2.03,0,,,,,,,,,,
20161219:1656,0,0,0,5.17,2.19,0,,,,,,,,,,
20161219:1756,0,0,0,5.1,2.36,0,,,,,,,,,,
20161219:1856,0,0,0,5.03,2.52,0,,,,,,,,,,
20161219:1956,0,0,0,4.96,2.62,0,,,,,,,,,,
20161219:2056,0,0,0,4.9,2.72,0,,,,,,,,,,
20161219:2156,0,0,0,4.84,2.81,0,,,,,,,,,,
20161219:2256,0,0,0,4.93,2.74,0,,,,,,,,,,
20161219:2356,0,0,0,5.02,2.67,0,,,,,,,,,,
20161220:0056,0,0,0,5.11,2.59,0,,,,,,,,,,
20161220:0156,0,0,0,4.77,2.75,0,,,,,,,,,,
20161220:0256,0,0,0,4.42,2.91,0,,,,,,,,,,
20161220:0356,0,0,0,4.08,3.06,0,,,,,,,,,,
20161220:0456,0,0,0,3.92,3.29,0,,,,,,,,,,
20161220:0556,0,0,0,3.76,3.52,0,,,,,,,,,,
20161220:0656,0,0,0,3.6,3.75,0,,,,,,,,,,
20161220:0756,0,0,0,3.39,3.64,0,,,,,,,,,,
20161220:0856,151.79,273.222,4.35,3.19,3.52,0,,,,,,,,,,
20161220:0956,386.75,696.15,9.78,3,3.41,0,,,,,,,,,,
20161220:1056,523.25,941.85,13.35,3.69,3.56,0,,,,,,,,,,
20161220:1156,569.53,1025.154,14.76,4.39,3.72,0,,,,,,,,,,
20161220:1256,149.35,268.83,13.9,5.09,3.88,0,,,,,,,,,,
20161220:1356,316.39,569.502,10.83,4.83,3.91,0,,,,,,,,,,
20161220:1456,199.71,359.478,5.82,4.57,3.95,0,,,,,,,,,,
20161220:1556,0,0,0,4.31,3.99,0,,,,,,,,,,
20161220:1656,0,0,0,3.75,4.05,0,,,,,,,,,,
20161220:1756,0,0,0,3.19,4.11,0,,,,,,,,,,
20161220:1856,0,0,0,2.64,4.18,0,,,,,,,,,,
20161220:1956,0,0,0,2.77,4.59,0,,,,,,,,,,
20161220:2056,0,0,0,2.9,5,0,,,,,,,,,,
20161220:2156,0,0,0,3.04,5.41,0,,,,,,,,,,
20161220:2256,0,0,0,3.6,5.63,0,,,,,,,,,,
20161220:2356,0,0,0,4.16,5.86,0,,,,,,,,,,
20161221:0056,0,0,0,4.72,6.08,0,,,,,,,,,,
20161221:0156,0,0,0,5.46,6.7,0,,,,,,,,,,
20161221:0256,0,0,0,6.2,7.32,0,,,,,,,,,,
20161221:0356,0,0,0,6.95,7.94,0,,,,,,,,,,
20161221:0456,0,0,0,7.32,7.68,0,,,,,,,,,,
20161221:0556,0,0,0,7.69,7.42,0,,,,,,,,,,
20161221:0656,0,0,0,8.06,7.16,0,,,,,,,,,,
20161221:0756,0,0,0,8.25,6.79,0,,,,,,,,,,
20161221:0856,63.82,114.876,4.3,8.44,6.41,0,,,,,,,,,,
20161221:0956,115.3,207.54,9.73,8.62,6.04,0,,,,,,,,,,
20161221:1056,98.71,177.678,13.32,8.88,6.01,0,,,,,,,,,,
20161221:1156,119.53,215.154,14.75,9.14,5.99,0,,,,,,,,,,
20161221:1256,66.97,120.546,13.9,9.4,5.96,0,,,,,,,,,,
20161221:1356,87.44,157.392,10.85,9.12,5.58,0,,,,,,,,,,
20161221:1456,26.69,48.042,5.86,8.84,5.2,0,,,,,,,,,,
20161221:1556,0,0,0,8.57,4.81,0,,,,,,,,,,
20161221:1656,0,0,0,7.93,4.17,0,,,,,,,,,,
20161221:1756,0,0,0,7.29,3.53,0,,,,,,,,,,
20161221:1856,0,0,0,6.66,2.88,0,,,,,,,,,,
20161221:1956,0,0,0,6.29,2.71,0,,,,,,,,,,
20161221:2056,0,0,0,5.93,2.53,0,,,,,,,,,,
20161221:2156,0,0,0,5.57,2.36,0,,,,,,,,,,
20161221:2256,0,0,0,5,2.24,0,,,,,,,,,,
20161221:2356,0,0,0,4.43,2.12,0,,,,,,,,,,
20161222:0056,0,0,0,3.87,2,0,,,,,,,,,,
20161222:0156,0,0,0,3.25,2.11,0,,,,,,,,,,
20161222:0256,0,0,0,2.63,2.22,0,,,,,,,,,,
20161222:0356,0,0,0,2.02,2.33,0,,,,,,,,,,
20161222:0456,0,0,0,1.89,2.49,0,,,,,,,,,,
20161222:0556,0,0,0,1.77,2.65,0,,,,,,,,,,
20161222:0656,0,0,0,1.64,2.81,0,,,,,,,,,,
20161222:0756,0,0,0,2.12,3.2,0,,,,,,,,,,
20161222:0856,153.09,275.562,4.25,2.59,3.6,0,,,,,,,,,,
20161222:0956,275.04,495.072,9.69,3.06,3.99,0,,,,,,,,,,
20161222:1056,519.83,935.694,13.29,4.44,4.27,0,,,,,,,,,,
20161222:1156,567.57,1021.626,14.75,5.83,4.55,0,,,,,,,,,,
20161222:1256,428.11,770.598,13.92,7.22,4.83,0,,,,,,,,,,
20161222:1356,390.78,703.404,10.88,7.14,4.98,0,,,,,,,,,,
20161222:1456,38.47,69.246,5.9,7.07,5.13,0,,,,,,,,,,
20161222:1556,0,0,0,7,5.28,0,,,,,,,,,,
20161222:1656,0,0,0,6.59,5.1,0,,,,,,,,,,
20161222:1756,0,0,0,6.18,4.92,0,,,,,,,,,,
20161222:1856,0,0,0,5.78,4.74,0,,,,,,,,,,
20161222:1956,0,0,0,5.54,4.49,0,,,,,,,,,,
20161222:2056,0,0,0,5.31,4.23,0,,,,,,,,,,
20161222:2156,0,0,0,5.07,3.97,0,,,,,,,,,,
20161222:2256,0,0,0,4.77,3.63,0,,,,,,,,,,
20161222:2356,0,0,0,4.47,3.28,0,,,,,,,,,,
20161223:0056,0,0,0,4.17,2.94,0,,,,,,,,,,
20161223:0156,0,0,0,4.16,3.23,0,,,,,,,,,,
20161223:0256,0,0,0,4.14,3.53,0,,,,,,,,,,
20161223:0356,0,0,0,4.13,3.82,0,,,,,,,,,,
20161223:0456,0,0,0,4.44,4.4,0,,,,,,,,,,
20161223:0556,0,0,0,4.75,4.97,0,,,,,,,,,,
20161223:0656,0,0,0,5.07,5.54,0,,,,,,,,,,
20161223:0756,0,0,0,5.76,6.4,0,,,,,,,,,,
20161223:0856,28.07,50.526,4.2,6.47,7.25,0,,,,,,,,,,
20161223:0956,106.39,191.502,9.66,7.16,8.1,0,,,,,,,,,,
20161223:1056,87.84,158.112,13.28,7.85,8.85,0,,,,,,,,,,
20161223:1156,37.88,68.184,14.75,8.53,9.6,0,,,,,,,,,,
20161223:1256,14.92,26.856,13.94,9.21,10.34,0,,,,,,,,,,
20161223:1356,81.81,147.258,10.92,9.13,10.81,0,,,,,,,,,,
20161223:1456,30.98,55.764,5.96,9.05,11.28,0,,,,,,,,,,
20161223:1556,0,0,0,8.97,11.75,0,,,,,,,,,,
20161223:1656,0,0,0,9.24,11.49,0,,,,,,,,,,
20161223:1756,0,0,0,9.51,11.23,0,,,,,,,,,,
20161223:1856,0,0,0,9.79,10.97,0,,,,,,,,,,
20161223:1956,0,0,0,8.66,9.64,0,,,,,,,,,,
20161223:2056,0,0,0,7.53,8.31,0,,,,,,,,,,
20161223:2156,0,0,0,6.41,6.98,0,,,,,,,,,,
20161223:2256,0,0,0,5.65,6.41,0,,,,,,,,,,
20161223:2356,0,0,0,4.89,5.84,0,,,,,,,,,,
20161224:0056,0,0,0,4.14,5.27,0,,,,,,,,,,
20161224:0156,0,0,0,4.38,5.66,0,,,,,,,,,,
20161224:0256,0,0,0,4.62,6.05,0,,,,,,,,,,
20161224:0356,0,0,0,4.87,6.44,0,,,,,,,,,,
20161224:0456,0,0,0,4.86,6.64,0,,,,,,,,,,
20161224:0556,0,0,0,4.85,6.84,0,,,,,,,,,,
20161224:0656,0,0,0,4.84,7.03,0,,,,,,,,,,
20161224:0756,0,0,0,5.05,7.22,0,,,,,,,,,,
20161224:0856,64.45,116.01,4.17,5.24,7.41,0,,,,,,,,,,
20161224:0956,82.86,149.148,9.64,5.45,7.6,0,,,,,,,,,,
20161224:1056,203.88,366.984,13.27,6.31,7.81,0,,,,,,,,,,
20161224:1156,100.63,181.134,14.76,7.17,8.01,0,,,,,,,,,,
20161224:1256,72.12,129.816,13.97,8.04,8.22,0,,,,,,,,,,
20161224:1356,70.71,127.278,10.96,7.92,8.35,0,,,,,,,,,,
20161224:1456,124.19,223.542,6.01,7.81,8.49,0,,,,,,,,,,
20161224:1556,0,0,0,7.7,8.62,0,,,,,,,,,,
20161224:1656,0,0,0,7.75,8.52,0,,,,,,,,,,
20161224:1756,0,0,0,7.81,8.43,0,,,,,,,,,,
20161224:1856,0,0,0,7.87,8.33,0,,,,,,,,,,
20161224:1956,0,0,0,7.87,8.26,0,,,,,,,,,,
20161224:2056,0,0,0,7.87,8.18,0,,,,,,,,,,
20161224:2156,0,0,0,7.88,8.11,0,,,,,,,,,,
20161224:2256,0,0,0,8.05,8.19,0,,,,,,,,,,
20161224:2356,0,0,0,8.22,8.28,0,,,,,,,,,,
20161225:0056,0,0,0,8.39,8.36,0,,,,,,,,,,
20161225:0156,0,0,0,8.3,8.37,0,,,,,,,,,,
20161225:0256,0,0,0,8.22,8.38,0,,,,,,,,,,
20161225:0356,0,0,0,8.13,8.39,0,,,,,,,,,,
20161225:0456,0,0,0,8.42,8.37,0,,,,,,,,,,
20161225:0556,0,0,0,8.71,8.36,0,,,,,,,,,,
20161225:0656,0,0,0,9.01,8.34,0,,,,,,,,,,
20161225:0756,0,0,0,9.44,8.23,0,,,,,,,,,,
20161225:0856,121.2,218.16,4.14,9.86,8.12,0,,,,,,,,,,
20161225:0956,106.4,191.52,9.62,10.3,8.01,0,,,,,,,,,,
20161225:1056,58.7,105.66,13.27,10.79,8.05,0,,,,,,,,,,
20161225:1156,57.99,104.382,14.78,11.28,8.09,0,,,,,,,,,,
20161225:1256,40.89,73.602,14,11.78,8.12,0,,,,,,,,,,
20161225:1356,187.79,338.022,11.02,11.36,8.43,0,,,,,,,,,,
20161225:1456,198.49,357.282,6.08,10.94,8.73,0,,,,,,,,,,
20161225:1556,0,0,0,10.53,9.03,0,,,,,,,,,,
20161225:1656,0,0,0,10.32,8.88,0,,,,,,,,,,
20161225:1756,0,0,0,10.11,8.73,0,,,,,,,,,,
20161225:1856,0,0,0,9.9,8.58,0,,,,,,,,,,
20161225:1956,0,0,0,9.89,8.66,0,,,,,,,,,,
20161225:2056,0,0,0,9.89,8.74,0,,,,,,,,,,
20161225:2156,0,0,0,9.89,8.83,0,,,,,,,,,,
20161225:2256,0,0,0,9.97,8.51,0,,,,,,,,,,
20161225:2356,0,0,0,10.05,8.18,0,,,,,,,,,,
20161226:0056,0,0,0,10.14,7.86,0,,,,,,,,,,
20161226:0156,0,0,0,9.24,7.56,0,,,,,,,,,,
20161226:0256,0,0,0,8.34,7.26,0,,,,,,,,,,
20161226:0356,0,0,0,7.44,6.97,0,,,,,,,,,,
20161226:0456,0,0,0,6.73,6.97,0,,,,,,,,,,
20161226:0556,0,0,0,6.02,6.98,0,,,,,,,,,,
20161226:0656,0,0,0,5.3,6.99,0,,,,,,,,,,
20161226:0756,0,0,0,4.93,6.98,0,,,,,,,,,,
20161226:0856,153.64,276.552,4.11,4.55,6.97,0,,,,,,,,,,
20161226:0956,397.8,716.04,9.62,4.16,6.95,0,,,,,,,,,,
20161226:1056,541.74,975.132,13.28,4.71,7.15,0,,,,,,,,,,
20161226:1156,494.24,889.632,14.81,5.25,7.36,0,,,,,,,,,,
20161226:1256,555.06,999.108,14.05,5.8,7.56,0,,,,,,,,,,
20161226:1356,430.46,774.828,11.08,5.8,6.88,0,,,,,,,,,,
20161226:1456,228.93,412.074,6.15,5.8,6.21,0,,,,,,,,,,
20161226:1556,0,0,0,5.81,5.53,0,,,,,,,,,,
20161226:1656,0,0,0,5.01,5.21,0,,,,,,,,,,
20161226:1756,0,0,0,4.21,4.9,0,,,,,,,,,,
20161226:1856,0,0,0,3.41,4.58,0,,,,,,,,,,
20161226:1956,0,0,0,3,4.13,0,,,,,,,,,,
20161226:2056,0,0,0,2.59,3.69,0,,,,,,,,,,
20161226:2156,0,0,0,2.18,3.24,0,,,,,,,,,,
20161226:2256,0,0,0,1.82,2.96,0,,,,,,,,,,
20161226:2356,0,0,0,1.45,2.68,0,,,,,,,,,,
20161227:0056,0,0,0,1.08,2.4,0,,,,,,,,,,
20161227:0156,0,0,0,0.57,2.34,0,,,,,,,,,,
20161227:0256,0,0,0,0.05,2.28,0,,,,,,,,,,
20161227:0356,0,0,0,-0.46,2.22,0,,,,,,,,,,
20161227:0456,0,0,0,-0.88,2.24,0,,,,,,,,,,
20161227:0556,0,0,0,-1.29,2.27,0,,,,,,,,,,
20161227:0656,0,0,0,-1.71,2.29,0,,,,,,,,,,
20161227:0756,0,0,0,-1.82,1.85,0,,,,,,,,,,
20161227:0856,68.79,123.822,4.1,-1.92,1.42,0,,,,,,,,,,
20161227:0956,225.83,406.494,9.62,-2.04,0.98,0,,,,,,,,,,
20161227:1056,294.41,529.938,13.3,-0.41,1.09,0,,,,,,,,,,
20161227:1156,456.23,821.214,14.84,1.21,1.21,0,,,,,,,,,,
20161227:1256,281.89,507.402,14.1,2.84,1.32,0,,,,,,,,,,
20161227:1356,345.28,621.504,11.14,2.67,1.11,0,,,,,,,,,,
20161227:1456,265.04,477.072,6.23,2.5,0.89,0,,,,,,,,,,
20161227:1556,0,0,0,2.34,0.68,0,,,,,,,,,,
20161227:1656,0,0,0,1.12,1.11,0,,,,,,,,,,
20161227:1756,0,0,0,-0.1,1.55,0,,,,,,,,,,
20161227:1856,0,0,0,-1.32,1.99,0,,,,,,,,,,
20161227:1956,0,0,0,-1.74,2.1,0,,,,,,,,,,
20161227:2056,0,0,0,-2.16,2.22,0,,,,,,,,,,
20161227:2156,0,0,0,-2.59,2.33,0,,,,,,,,,,
20161227:2256,0,0,0,-2.42,2.29,0,,,,,,,,,,
20161227:2356,0,0,0,-2.26,2.25,0,,,,,,,,,,
20161228:0056,0,0,0,-2.09,2.21,0,,,,,,,,,,
20161228:0156,0,0,0,-1.88,2.16,0,,,,,,,,,,
20161228:0256,0,0,0,-1.67,2.11,0,,,,,,,,,,
20161228:0356,0,0,0,-1.46,2.07,0,,,,,,,,,,
20161228:0456,0,0,0,-1.38,2.16,0,,,,,,,,,,
20161228:0556,0,0,0,-1.3,2.24,0,,,,,,,,,,
20161228:0656,0,0,0,-1.23,2.33,0,,,,,,,,,,
20161228:0756,0,0,0,-1.03,2.5,0,,,,,,,,,,
20161228:0856,145.27,261.486,4.09,-0.84,2.67,0,,,,,,,,,,
20161228:0956,388.12,698.616,9.62,-0.65,2.84,0,,,,,,,,,,
20161228:1056,328.61,591.498,13.32,0.81,3.2,0,,,,,,,,,,
20161228:1156,443.47,798.246,14.88,2.27,3.56,0,,,,,,,,,,
20161228:1256,319.66,575.388,14.16,3.73,3.92,0,,,,,,,,,,
20161228:1356,250.87,451.566,11.22,3.68,3.6,0,,,,,,,,,,
20161228:1456,228.5,411.3,6.31,3.63,3.28,0,,,,,,,,,,
20161228:1556,0,0,0,3.58,2.97,0,,,,,,,,,,
20161228:1656,0,0,0,2.79,2.91,0,,,,,,,,,,
20161228:1756,0,0,0,2,2.86,0,,,,,,,,,,
20161228:1856,0,0,0,1.22,2.8,0,,,,,,,,,,
20161228:1956,0,0,0,1.15,2.96,0,,,,,,,,,,
20161228:2056,0,0,0,1.08,3.12,0,,,,,,,,,,
20161228:2156,0,0,0,1,3.28,0,,,,,,,,,,
20161228:2256,0,0,0,1.16,3.31,0,,,,,,,,,,
20161228:2356,0,0,0,1.32,3.33,0,,,,,,,,,,
20161229:0056,0,0,0,1.48,3.35,0,,,,,,,,,,
20161229:0156,0,0,0,0.92,3.15,0,,,,,,,,,,
20161229:0256,0,0,0,0.36,2.96,0,,,,,,,,,,
20161229:0356,0,0,0,-0.2,2.76,0,,,,,,,,,,
20161229:0456,0,0,0,-0.43,2.62,0,,,,,,,,,,
20161229:0556,0,0,0,-0.66,2.47,0,,,,,,,,,,
20161229:0656,0,0,0,-0.89,2.33,0,,,,,,,,,,
20161229:0756,0,0,0,-0.91,2.35,0,,,,,,,,,,
20161229:0856,146.48,263.664,4.09,-0.93,2.37,0,,,,,,,,,,
20161229:0956,390.28,702.504,9.64,-0.95,2.39,0,,,,,,,,,,
20161229:1056,536.82,966.276,13.35,0.65,2.55,0,,,,,,,,,,
20161229:1156,590.17,1062.306,14.93,2.26,2.71,0,,,,,,,,,,
20161229:1256,554.62,998.316,14.22,3.87,2.87,0,,,,,,,,,,
20161229:1356,436.35,785.43,11.3,3.53,2.51,0,,,,,,,,,,
20161229:1456,237.5,427.5,6.41,3.2,2.15,0,,,,,,,,,,
20161229:1556,0,0,0,2.87,1.79,0,,,,,,,,,,
20161229:1656,0,0,0,1.62,2.05,0,,,,,,,,,,
20161229:1756,0,0,0,0.37,2.31,0,,,,,,,,,,
20161229:1856,0,0,0,-0.88,2.57,0,,,,,,,,,,
20161229:1956,0,0,0,-1.19,2.44,0,,,,,,,,,,
20161229:2056,0,0,0,-1.5,2.31,0,,,,,,,,,,
20161229:2156,0,0,0,-1.81,2.18,0,,,,,,,,,,
20161229:2256,0,0,0,-1.7,2.2,0,,,,,,,,,,
20161229:2356,0,0,0,-1.59,2.23,0,,,,,,,,,,
20161230:0056,0,0,0,-1.48,2.25,0,,,,,,,,,,
20161230:0156,0,0,0,-1.45,2.14,0,,,,,,,,,,
20161230:0256,0,0,0,-1.43,2.03,0,,,,,,,,,,
20161230:0356,0,0,0,-1.4,1.92,0,,,,,,,,,,
20161230:0456,0,0,0,-1.42,2.08,0,,,,,,,,,,
20161230:0556,0,0,0,-1.44,2.24,0,,,,,,,,,,
20161230:0656,0,0,0,-1.46,2.4,0,,,,,,,,,,
20161230:0756,0,0,0,-1.11,2.64,0,,,,,,,,,,
20161230:0856,131.13,236.034,4.09,-0.75,2.88,0,,,,,,,,,,
20161230:0956,369.97,665.946,9.66,-0.4,3.12,0,,,,,,,,,,
20161230:1056,121.39,218.502,13.39,1.08,3.12,0,,,,,,,,,,
20161230:1156,570.41,1026.738,14.99,2.56,3.13,0,,,,,,,,,,
20161230:1256,536.34,965.412,14.3,4.05,3.13,0,,,,,,,,,,
20161230:1356,99.07,178.326,11.39,3.71,3.12,0,,,,,,,,,,
20161230:1456,223.22,401.796,6.51,3.37,3.11,0,,,,,,,,,,
20161230:1556,0,0,0,3.03,3.1,0,,,,,,,,,,
20161230:1656,0,0,0,3.14,3.04,0,,,,,,,,,,
20161230:1756,0,0,0,3.25,2.97,0,,,,,,,,,,
20161230:1856,0,0,0,3.37,2.91,0,,,,,,,,,,
20161230:1956,0,0,0,3.61,3.05,0,,,,,,,,,,
20161230:2056,0,0,0,3.86,3.2,0,,,,,,,,,,
20161230:2156,0,0,0,4.11,3.34,0,,,,,,,,,,
20161230:2256,0,0,0,4.5,3.41,0,,,,,,,,,,
20161230:2356,0,0,0,4.89,3.49,0,,,,,,,,,,
20161231:0056,0,0,0,5.29,3.56,0,,,,,,,,,,
20161231:0156,0,0,0,4.95,3.56,0,,,,,,,,,,
20161231:0256,0,0,0,4.6,3.56,0,,,,,,,,,,
20161231:0356,0,0,0,4.26,3.56,0,,,,,,,,,,
20161231:0456,0,0,0,4.3,3.52,0,,,,,,,,,,
20161231:0556,0,0,0,4.34,3.48,0,,,,,,,,,,
20161231:0656,0,0,0,4.38,3.43,0,,,,,,,,,,
20161231:0756,0,0,0,4.53,3.41,0,,,,,,,,,,
20161231:0856,130.81,235.458,4.1,4.68,3.38,0,,,,,,,,,,
20161231:0956,56.46,101.628,9.69,4.84,3.35,0,,,,,,,,,,
20161231:1056,96.86,174.348,13.44,5.28,3.58,0,,,,,,,,,,
20161231:1156,75.2,135.36,15.06,5.72,3.81,0,,,,,,,,,,
20161231:1256,81.24,146.232,14.38,6.16,4.04,0,,,,,,,,,,
20161231:1356,72.36,130.248,11.48,6.29,4.08,0,,,,,,,,,,
20161231:1456,222.1,399.78,6.61,6.43,4.11,0,,,,,,,,,,
20161231:1556,0,0,0,6.57,4.15,0,,,,,,,,,,
20161231:1656,0,0,0,6.24,4.22,0,,,,,,,,,,
20161231:1756,0,0,0,5.92,4.28,0,,,,,,,,,,
20161231:1856,0,0,0,5.6,4.34,0,,,,,,,,,,
20161231:1956,0,0,0,5.42,4.54,0,,,,,,,,,,
20161231:2056,0,0,0,5.24,4.74,0,,,,,,,,,,
20161231:2156,0,0,0,5.05,4.94,0,,,,,,,,,,
20161231:2256,0,0,0,5.05,4.94,0,,,,,,,,,,
20161231:2356,0,0,0,5.05,4.94,0,,,,,,,,,,
