,,,,,,,,,Total area (m^2),12000,,Avg,kW,,,
20161016:2056,0,0,0,11.25,5.64,0,,,,,,,,,,
20161016:2156,0,0,0,10.84,5.74,0,,,,,,,,,,
20161016:2256,0,0,0,10.76,5.61,0,,,,,,,,,,
20161016:2356,0,0,0,10.67,5.49,0,,,,,,,,,,
20161017:0056,0,0,0,10.59,5.37,0,,,,,,,,,,
20161017:0156,0,0,0,10.57,5.31,0,,,,,,,,,,
20161017:0256,0,0,0,10.55,5.26,0,,,,,,,,,,
20161017:0356,0,0,0,10.53,5.2,0,,,,,,,,,,
20161017:0456,0,0,0,10.32,5.09,0,,,,,,,,,,
20161017:0556,0,0,0,10.11,4.99,0,,,,,,,,,,
20161017:0656,40.78,73.404,2.71,9.89,4.88,0,,,,,,,,,,
20161017:0756,183.24,329.832,11.12,10.59,5.52,0,,,,,,,,,,
20161017:0856,269.89,485.802,18.48,11.28,6.15,0,,,,,,,,,,
20161017:0956,416.11,748.998,24.26,11.97,6.79,0,,,,,,,,,,
20161017:1056,472.95,851.31,27.92,12.77,6.9,0,,,,,,,,,,
20161017:1156,377.27,679.086,29.02,13.57,7.01,0,,,,,,,,,,
20161017:1256,362.18,651.924,27.41,14.38,7.12,0,,,,,,,,,,
20161017:1356,587.57,1057.626,23.32,14.18,6.8,0,,,,,,,,,,
20161017:1456,65.4,117.72,17.2,13.99,6.49,0,,,,,,,,,,
20161017:1556,204.1,367.38,9.61,13.8,6.18,0,,,,,,,,,,
20161017:1656,2.23,4.014,1.04,12.88,5.6,0,,,,,,,,,,
20161017:1756,0,0,0,11.97,5.01,0,,,,,,,,,,
20161017:1856,0,0,0,11.05,4.43,0,,,,,,,,,,
20161017:1956,0,0,0,10.43,4.28,0,,,,,,,,,,
20161017:2056,0,0,0,9.82,4.13,0,,,,,,,,,,
20161017:2156,0,0,0,9.21,3.99,0,,,,,,,,,,
20161017:2256,0,0,0,9.06,4.05,0,,,,,,,,,,
20161017:2356,0,0,0,8.92,4.11,0,,,,,,,,,,
20161018:0056,0,0,0,8.77,4.18,0,,,,,,,,,,
20161018:0156,0,0,0,9.06,4.57,0,,,,,,,,,,
20161018:0256,0,0,0,9.34,4.97,0,,,,,,,,,,
20161018:0356,0,0,0,9.63,5.37,0,,,,,,,,,,
20161018:0456,0,0,0,9.72,5.96,0,,,,,,,,,,
20161018:0556,0,0,0,9.8,6.55,0,,,,,,,,,,
20161018:0656,52.91,95.238,2.44,9.88,7.14,0,,,,,,,,,,
20161018:0756,152.99,275.382,10.84,9.79,7.17,0,,,,,,,,,,
20161018:0856,243.11,437.598,18.17,9.69,7.2,0,,,,,,,,,,
20161018:0956,141.15,254.07,23.93,9.59,7.23,0,,,,,,,,,,
20161018:1056,741.36,1334.448,27.57,10.21,7.41,0,,,,,,,,,,
20161018:1156,659.67,1187.406,28.65,10.82,7.6,0,,,,,,,,,,
20161018:1256,367.67,661.806,27.05,11.44,7.78,0,,,,,,,,,,
20161018:1356,419.78,755.604,22.96,11.47,7.73,0,,,,,,,,,,
20161018:1456,435.66,784.188,16.86,11.5,7.69,0,,,,,,,,,,
20161018:1556,203.21,365.778,9.28,11.53,7.64,0,,,,,,,,,,
20161018:1656,0.82,1.476,0.72,10.79,7.18,0,,,,,,,,,,
20161018:1756,0,0,0,10.05,6.72,0,,,,,,,,,,
20161018:1856,0,0,0,9.31,6.26,0,,,,,,,,,,
20161018:1956,0,0,0,9.02,6.23,0,,,,,,,,,,
20161018:2056,0,0,0,8.74,6.2,0,,,,,,,,,,
20161018:2156,0,0,0,8.46,6.17,0,,,,,,,,,,
20161018:2256,0,0,0,8.45,5.98,0,,,,,,,,,,
20161018:2356,0,0,0,8.43,5.8,0,,,,,,,,,,
20161019:0056,0,0,0,8.42,5.61,0,,,,,,,,,,
20161019:0156,0,0,0,8.11,5.42,0,,,,,,,,,,
20161019:0256,0,0,0,7.79,5.22,0,,,,,,,,,,
20161019:0356,0,0,0,7.48,5.02,0,,,,,,,,,,
20161019:0456,0,0,0,7.33,4.82,0,,,,,,,,,,
20161019:0556,0,0,0,7.18,4.62,0,,,,,,,,,,
20161019:0656,9.82,17.676,2.17,7.02,4.41,0,,,,,,,,,,
20161019:0756,62.79,113.022,10.55,7.92,4.83,0,,,,,,,,,,
20161019:0856,274.62,494.316,17.87,8.81,5.24,0,,,,,,,,,,
20161019:0956,521.57,938.826,23.6,9.71,5.66,0,,,,,,,,,,
20161019:1056,797.12,1434.816,27.21,10.62,5.82,0,,,,,,,,,,
20161019:1156,392.08,705.744,28.29,11.53,5.99,0,,,,,,,,,,
20161019:1256,58.17,104.706,26.68,12.44,6.15,0,,,,,,,,,,
20161019:1356,87.73,157.914,22.6,12.29,5.88,0,,,,,,,,,,
20161019:1456,371.75,669.15,16.52,12.15,5.6,0,,,,,,,,,,
20161019:1556,53.39,96.102,8.95,12.01,5.32,0,,,,,,,,,,
20161019:1656,0,0,0,11.2,4.81,0,,,,,,,,,,
20161019:1756,0,0,0,10.4,4.3,0,,,,,,,,,,
20161019:1856,0,0,0,9.59,3.79,0,,,,,,,,,,
20161019:1956,0,0,0,8.95,3.86,0,,,,,,,,,,
20161019:2056,0,0,0,8.31,3.92,0,,,,,,,,,,
20161019:2156,0,0,0,7.68,3.99,0,,,,,,,,,,
20161019:2256,0,0,0,7.49,3.94,0,,,,,,,,,,
20161019:2356,0,0,0,7.29,3.9,0,,,,,,,,,,
20161020:0056,0,0,0,7.1,3.86,0,,,,,,,,,,
20161020:0156,0,0,0,7.05,3.94,0,,,,,,,,,,
20161020:0256,0,0,0,7,4.03,0,,,,,,,,,,
20161020:0356,0,0,0,6.95,4.11,0,,,,,,,,,,
20161020:0456,0,0,0,6.99,4.26,0,,,,,,,,,,
20161020:0556,0,0,0,7.03,4.41,0,,,,,,,,,,
20161020:0656,3.37,6.066,1.9,7.07,4.57,0,,,,,,,,,,
20161020:0756,58.64,105.552,10.27,7.72,5.14,0,,,,,,,,,,
20161020:0856,73.35,132.03,17.56,8.36,5.71,0,,,,,,,,,,
20161020:0956,203.56,366.408,23.27,9.01,6.28,0,,,,,,,,,,
20161020:1056,366.28,659.304,26.86,9.87,5.99,0,,,,,,,,,,
20161020:1156,193.18,347.724,27.93,10.73,5.7,0,,,,,,,,,,
20161020:1256,69.04,124.272,26.32,11.6,5.41,0,,,,,,,,,,
20161020:1356,154.36,277.848,22.25,11.77,5.23,0,,,,,,,,,,
20161020:1456,133.14,239.652,16.18,11.95,5.05,0,,,,,,,,,,
20161020:1556,65.4,117.72,8.63,12.12,4.87,0,,,,,,,,,,
20161020:1656,0,0,0,11.06,4.3,0,,,,,,,,,,
20161020:1756,0,0,0,9.99,3.74,0,,,,,,,,,,
20161020:1856,0,0,0,8.93,3.17,0,,,,,,,,,,
20161020:1956,0,0,0,8.27,3.2,0,,,,,,,,,,
20161020:2056,0,0,0,7.61,3.23,0,,,,,,,,,,
20161020:2156,0,0,0,6.96,3.26,0,,,,,,,,,,
20161020:2256,0,0,0,6.72,3.23,0,,,,,,,,,,
20161020:2356,0,0,0,6.47,3.21,0,,,,,,,,,,
20161021:0056,0,0,0,6.23,3.19,0,,,,,,,,,,
20161021:0156,0,0,0,6.31,3.13,0,,,,,,,,,,
20161021:0256,0,0,0,6.38,3.07,0,,,,,,,,,,
20161021:0356,0,0,0,6.46,3.01,0,,,,,,,,,,
20161021:0456,0,0,0,6.4,3.15,0,,,,,,,,,,
20161021:0556,0,0,0,6.33,3.3,0,,,,,,,,,,
20161021:0656,7.41,13.338,1.63,6.26,3.45,0,,,,,,,,,,
20161021:0756,39.02,70.236,9.99,6.79,3.55,0,,,,,,,,,,
20161021:0856,110.52,198.936,17.25,7.32,3.66,0,,,,,,,,,,
20161021:0956,98.16,176.688,22.94,7.84,3.77,0,,,,,,,,,,
20161021:1056,357.98,644.364,26.52,8.76,3.78,0,,,,,,,,,,
20161021:1156,488.18,878.724,27.57,9.68,3.8,0,,,,,,,,,,
20161021:1256,521.35,938.43,25.96,10.6,3.82,0,,,,,,,,,,
20161021:1356,234.33,421.794,21.91,10.87,3.75,0,,,,,,,,,,
20161021:1456,348.86,627.948,15.85,11.14,3.67,0,,,,,,,,,,
20161021:1556,167.13,300.834,8.31,11.41,3.6,0,,,,,,,,,,
20161021:1656,0,0,0,10.34,3.11,0,,,,,,,,,,
20161021:1756,0,0,0,9.27,2.63,0,,,,,,,,,,
20161021:1856,0,0,0,8.2,2.14,0,,,,,,,,,,
20161021:1956,0,0,0,7.49,2.11,0,,,,,,,,,,
20161021:2056,0,0,0,6.78,2.07,0,,,,,,,,,,
20161021:2156,0,0,0,6.08,2.04,0,,,,,,,,,,
20161021:2256,0,0,0,5.66,2,0,,,,,,,,,,
20161021:2356,0,0,0,5.23,1.95,0,,,,,,,,,,
20161022:0056,0,0,0,4.81,1.9,0,,,,,,,,,,
20161022:0156,0,0,0,4.91,2.06,0,,,,,,,,,,
20161022:0256,0,0,0,5.01,2.21,0,,,,,,,,,,
20161022:0356,0,0,0,5.11,2.36,0,,,,,,,,,,
20161022:0456,0,0,0,4.89,2.41,0,,,,,,,,,,
20161022:0556,0,0,0,4.66,2.46,0,,,,,,,,,,
20161022:0656,0.51,0.918,1.37,4.43,2.51,0,,,,,,,,,,
20161022:0756,104.66,188.388,9.7,5.33,3.02,0,,,,,,,,,,
20161022:0856,90.63,163.134,16.95,6.23,3.52,0,,,,,,,,,,
20161022:0956,131.26,236.268,22.61,7.13,4.03,0,,,,,,,,,,
20161022:1056,252.98,455.364,26.17,8.36,4.16,0,,,,,,,,,,
20161022:1156,230.76,415.368,27.21,9.59,4.29,0,,,,,,,,,,
20161022:1256,133.22,239.796,25.61,10.83,4.41,0,,,,,,,,,,
20161022:1356,118.26,212.868,21.56,11.06,4.27,0,,,,,,,,,,
20161022:1456,106.92,192.456,15.52,11.3,4.13,0,,,,,,,,,,
20161022:1556,57.34,103.212,8,11.54,3.99,0,,,,,,,,,,
20161022:1656,0,0,0,10.39,3.67,0,,,,,,,,,,
20161022:1756,0,0,0,9.25,3.35,0,,,,,,,,,,
20161022:1856,0,0,0,8.1,3.03,0,,,,,,,,,,
20161022:1956,0,0,0,7.57,3.19,0,,,,,,,,,,
20161022:2056,0,0,0,7.05,3.35,0,,,,,,,,,,
20161022:2156,0,0,0,6.53,3.5,0,,,,,,,,,,
20161022:2256,0,0,0,6.6,3.55,0,,,,,,,,,,
20161022:2356,0,0,0,6.67,3.6,0,,,,,,,,,,
20161023:0056,0,0,0,6.74,3.66,0,,,,,,,,,,
20161023:0156,0,0,0,6.44,3.69,0,,,,,,,,,,
20161023:0256,0,0,0,6.14,3.72,0,,,,,,,,,,
20161023:0356,0,0,0,5.84,3.75,0,,,,,,,,,,
20161023:0456,0,0,0,6.13,4.13,0,,,,,,,,,,
20161023:0556,0,0,0,6.41,4.51,0,,,,,,,,,,
20161023:0656,0,0,0,6.69,4.88,0,,,,,,,,,,
20161023:0756,104.09,187.362,9.42,7.09,5.38,0,,,,,,,,,,
20161023:0856,501.54,902.772,16.65,7.49,5.88,0,,,,,,,,,,
20161023:0956,677.16,1218.888,22.29,7.89,6.37,0,,,,,,,,,,
20161023:1056,782.12,1407.816,25.83,8.64,6.67,0,,,,,,,,,,
20161023:1156,150.5,270.9,26.86,9.39,6.96,0,,,,,,,,,,
20161023:1256,194.79,350.622,25.26,10.15,7.26,0,,,,,,,,,,
20161023:1356,370.59,667.062,21.22,10.29,7.14,0,,,,,,,,,,
20161023:1456,235.74,424.332,15.19,10.43,7.02,0,,,,,,,,,,
20161023:1556,94.46,170.028,7.68,10.57,6.9,0,,,,,,,,,,
20161023:1656,0,0,0,9.69,6.39,0,,,,,,,,,,
20161023:1756,0,0,0,8.8,5.88,0,,,,,,,,,,
20161023:1856,0,0,0,7.92,5.37,0,,,,,,,,,,
20161023:1956,0,0,0,7.61,5.21,0,,,,,,,,,,
20161023:2056,0,0,0,7.3,5.06,0,,,,,,,,,,
20161023:2156,0,0,0,7,4.91,0,,,,,,,,,,
20161023:2256,0,0,0,7.02,4.82,0,,,,,,,,,,
20161023:2356,0,0,0,7.03,4.74,0,,,,,,,,,,
20161024:0056,0,0,0,7.05,4.65,0,,,,,,,,,,
20161024:0156,0,0,0,7.19,4.85,0,,,,,,,,,,
20161024:0256,0,0,0,7.32,5.05,0,,,,,,,,,,
20161024:0356,0,0,0,7.46,5.26,0,,,,,,,,,,
20161024:0456,0,0,0,7.44,5.21,0,,,,,,,,,,
20161024:0556,0,0,0,7.42,5.17,0,,,,,,,,,,
20161024:0656,0.25,0.45,0.83,7.39,5.13,0,,,,,,,,,,
20161024:0756,84,151.2,9.14,7.71,5.19,0,,,,,,,,,,
20161024:0856,9.19,16.542,16.34,8.02,5.24,0,,,,,,,,,,
20161024:0956,95.79,172.422,21.96,8.33,5.3,0,,,,,,,,,,
20161024:1056,141.36,254.448,25.48,9.26,5.24,0,,,,,,,,,,
20161024:1156,91.46,164.628,26.51,10.19,5.18,0,,,,,,,,,,
20161024:1256,155.53,279.954,24.91,11.12,5.12,0,,,,,,,,,,
20161024:1356,255.81,460.458,20.88,11.3,4.78,0,,,,,,,,,,
20161024:1456,74.27,133.686,14.87,11.49,4.45,0,,,,,,,,,,
20161024:1556,74.72,134.496,7.38,11.67,4.11,0,,,,,,,,,,
20161024:1656,0,0,0,11.03,3.68,0,,,,,,,,,,
20161024:1756,0,0,0,10.39,3.25,0,,,,,,,,,,
20161024:1856,0,0,0,9.75,2.81,0,,,,,,,,,,
20161024:1956,0,0,0,9.39,2.78,0,,,,,,,,,,
20161024:2056,0,0,0,9.03,2.75,0,,,,,,,,,,
20161024:2156,0,0,0,8.67,2.72,0,,,,,,,,,,
20161024:2256,0,0,0,8.41,2.39,0,,,,,,,,,,
20161024:2356,0,0,0,8.14,2.06,0,,,,,,,,,,
20161025:0056,0,0,0,7.88,1.74,0,,,,,,,,,,
20161025:0156,0,0,0,7.61,1.92,0,,,,,,,,,,
20161025:0256,0,0,0,7.33,2.1,0,,,,,,,,,,
20161025:0356,0,0,0,7.06,2.28,0,,,,,,,,,,
20161025:0456,0,0,0,7.02,2.36,0,,,,,,,,,,
20161025:0556,0,0,0,6.98,2.45,0,,,,,,,,,,
20161025:0656,0,0,0,6.93,2.54,0,,,,,,,,,,
20161025:0756,51.63,92.934,8.85,7.55,2.54,0,,,,,,,,,,
20161025:0856,86.13,155.034,16.04,8.16,2.55,0,,,,,,,,,,
20161025:0956,91.08,163.944,21.64,8.77,2.55,0,,,,,,,,,,
20161025:1056,154.49,278.082,25.14,9.68,2.52,0,,,,,,,,,,
20161025:1156,292.78,527.004,26.16,10.59,2.5,0,,,,,,,,,,
20161025:1256,225.2,405.36,24.56,11.5,2.47,0,,,,,,,,,,
20161025:1356,196.52,353.736,20.55,12.04,2.26,0,,,,,,,,,,
20161025:1456,96.37,173.466,14.55,12.59,2.05,0,,,,,,,,,,
20161025:1556,148.76,267.768,7.08,13.13,1.83,0,,,,,,,,,,
20161025:1656,0,0,0,12.07,1.83,0,,,,,,,,,,
20161025:1756,0,0,0,11.02,1.83,0,,,,,,,,,,
20161025:1856,0,0,0,9.96,1.83,0,,,,,,,,,,
20161025:1956,0,0,0,9.81,2,0,,,,,,,,,,
20161025:2056,0,0,0,9.66,2.16,0,,,,,,,,,,
20161025:2156,0,0,0,9.51,2.32,0,,,,,,,,,,
20161025:2256,0,0,0,9.55,2.55,0,,,,,,,,,,
20161025:2356,0,0,0,9.58,2.79,0,,,,,,,,,,
20161026:0056,0,0,0,9.62,3.02,0,,,,,,,,,,
20161026:0156,0,0,0,9.51,3.02,0,,,,,,,,,,
20161026:0256,0,0,0,9.41,3.01,0,,,,,,,,,,
20161026:0356,0,0,0,9.3,3.01,0,,,,,,,,,,
20161026:0456,0,0,0,9.39,3.09,0,,,,,,,,,,
20161026:0556,0,0,0,9.47,3.17,0,,,,,,,,,,
20161026:0656,0,0,0,9.55,3.26,0,,,,,,,,,,
20161026:0756,3.77,6.786,8.57,9.82,3.57,0,,,,,,,,,,
20161026:0856,39.29,70.722,15.74,10.09,3.89,0,,,,,,,,,,
20161026:0956,89.81,161.658,21.32,10.35,4.21,0,,,,,,,,,,
20161026:1056,171.3,308.34,24.81,11.19,4.69,0,,,,,,,,,,
20161026:1156,225.93,406.674,25.82,12.02,5.17,0,,,,,,,,,,
20161026:1256,360.59,649.062,24.22,12.86,5.66,0,,,,,,,,,,
20161026:1356,199.86,359.748,20.22,13.21,5.32,0,,,,,,,,,,
20161026:1456,143.88,258.984,14.24,13.57,4.98,0,,,,,,,,,,
20161026:1556,141.07,253.926,6.78,13.92,4.65,0,,,,,,,,,,
20161026:1656,0,0,0,13.03,4.16,0,,,,,,,,,,
20161026:1756,0,0,0,12.14,3.67,0,,,,,,,,,,
20161026:1856,0,0,0,11.25,3.19,0,,,,,,,,,,
20161026:1956,0,0,0,10.55,3.03,0,,,,,,,,,,
20161026:2056,0,0,0,9.85,2.88,0,,,,,,,,,,
20161026:2156,0,0,0,9.16,2.73,0,,,,,,,,,,
20161026:2256,0,0,0,8.82,2.8,0,,,,,,,,,,
20161026:2356,0,0,0,8.49,2.87,0,,,,,,,,,,
20161027:0056,0,0,0,8.15,2.94,0,,,,,,,,,,
20161027:0156,0,0,0,7.92,2.99,0,,,,,,,,,,
20161027:0256,0,0,0,7.69,3.05,0,,,,,,,,,,
20161027:0356,0,0,0,7.46,3.1,0,,,,,,,,,,
20161027:0456,0,0,0,7.48,3.32,0,,,,,,,,,,
20161027:0556,0,0,0,7.5,3.54,0,,,,,,,,,,
20161027:0656,0,0,0,7.52,3.75,0,,,,,,,,,,
20161027:0756,238.08,428.544,8.29,8.3,4.18,0,,,,,,,,,,
20161027:0856,197.97,356.346,15.44,9.07,4.61,0,,,,,,,,,,
20161027:0956,299.36,538.848,21,9.84,5.03,0,,,,,,,,,,
20161027:1056,355.19,639.342,24.47,10.83,5.6,0,,,,,,,,,,
20161027:1156,770.71,1387.278,25.48,11.82,6.17,0,,,,,,,,,,
20161027:1256,180.77,325.386,23.88,12.81,6.74,0,,,,,,,,,,
20161027:1356,184.71,332.478,19.89,12.82,6.74,0,,,,,,,,,,
20161027:1456,72.92,131.256,13.93,12.84,6.74,0,,,,,,,,,,
20161027:1556,90.38,162.684,6.48,12.85,6.74,0,,,,,,,,,,
20161027:1656,0,0,0,12.47,6.46,0,,,,,,,,,,
20161027:1756,0,0,0,12.09,6.17,0,,,,,,,,,,
20161027:1856,0,0,0,11.71,5.89,0,,,,,,,,,,
20161027:1956,0,0,0,11.51,5.93,0,,,,,,,,,,
20161027:2056,0,0,0,11.32,5.96,0,,,,,,,,,,
20161027:2156,0,0,0,11.13,6,0,,,,,,,,,,
20161027:2256,0,0,0,11.25,5.77,0,,,,,,,,,,
20161027:2356,0,0,0,11.38,5.55,0,,,,,,,,,,
20161028:0056,0,0,0,11.5,5.32,0,,,,,,,,,,
20161028:0156,0,0,0,11.24,5.43,0,,,,,,,,,,
20161028:0256,0,0,0,10.99,5.53,0,,,,,,,,,,
20161028:0356,0,0,0,10.73,5.63,0,,,,,,,,,,
20161028:0456,0,0,0,10.97,5.41,0,,,,,,,,,,
20161028:0556,0,0,0,11.21,5.2,0,,,,,,,,,,
20161028:0656,0,0,0,11.44,4.98,0,,,,,,,,,,
20161028:0756,34.63,62.334,8.01,11.82,4.94,0,,,,,,,,,,
20161028:0856,65.73,118.314,15.14,12.19,4.91,0,,,,,,,,,,
20161028:0956,262.78,473.004,20.68,12.57,4.87,0,,,,,,,,,,
20161028:1056,163.05,293.49,24.14,13.24,4.69,0,,,,,,,,,,
20161028:1156,95.55,171.99,25.14,13.9,4.5,0,,,,,,,,,,
20161028:1256,176.33,317.394,23.55,14.57,4.32,0,,,,,,,,,,
20161028:1356,104.9,188.82,19.57,14.66,3.97,0,,,,,,,,,,
20161028:1456,73.07,131.526,13.62,14.76,3.63,0,,,,,,,,,,
20161028:1556,119.36,214.848,6.19,14.86,3.28,0,,,,,,,,,,
20161028:1656,0,0,0,14.36,2.71,0,,,,,,,,,,
20161028:1756,0,0,0,13.86,2.13,0,,,,,,,,,,
20161028:1856,0,0,0,13.36,1.56,0,,,,,,,,,,
20161028:1956,0,0,0,13,1.45,0,,,,,,,,,,
20161028:2056,0,0,0,12.64,1.35,0,,,,,,,,,,
20161028:2156,0,0,0,12.28,1.24,0,,,,,,,,,,
20161028:2256,0,0,0,12.08,1.17,0,,,,,,,,,,
20161028:2356,0,0,0,11.87,1.09,0,,,,,,,,,,
20161029:0056,0,0,0,11.67,1.02,0,,,,,,,,,,
20161029:0156,0,0,0,11.47,1.03,0,,,,,,,,,,
20161029:0256,0,0,0,11.28,1.05,0,,,,,,,,,,
20161029:0356,0,0,0,11.08,1.06,0,,,,,,,,,,
20161029:0456,0,0,0,11.06,1.1,0,,,,,,,,,,
20161029:0556,0,0,0,11.03,1.14,0,,,,,,,,,,
20161029:0656,0,0,0,11,1.17,0,,,,,,,,,,
20161029:0756,205.8,370.44,7.74,11.34,0.91,0,,,,,,,,,,
20161029:0856,48.62,87.516,14.85,11.67,0.64,0,,,,,,,,,,
20161029:0956,91.49,164.682,20.37,12,0.37,0,,,,,,,,,,
20161029:1056,120.31,216.558,23.81,12.82,1.12,0,,,,,,,,,,
20161029:1156,130.58,235.044,24.8,13.64,1.87,0,,,,,,,,,,
20161029:1256,91.87,165.366,23.22,14.46,2.62,0,,,,,,,,,,
20161029:1356,63.26,113.868,19.26,14.43,2.63,0,,,,,,,,,,
20161029:1456,54.5,98.1,13.32,14.4,2.65,0,,,,,,,,,,
20161029:1556,115.91,208.638,5.91,14.37,2.66,0,,,,,,,,,,
20161029:1656,0,0,0,13.69,2.22,0,,,,,,,,,,
20161029:1756,0,0,0,13.02,1.77,0,,,,,,,,,,
20161029:1856,0,0,0,12.34,1.32,0,,,,,,,,,,
20161029:1956,0,0,0,11.76,1.44,0,,,,,,,,,,
20161029:2056,0,0,0,11.18,1.56,0,,,,,,,,,,
20161029:2156,0,0,0,10.61,1.68,0,,,,,,,,,,
20161029:2256,0,0,0,10.66,1.54,0,,,,,,,,,,
20161029:2356,0,0,0,10.72,1.4,0,,,,,,,,,,
20161030:0056,0,0,0,10.77,1.26,0,,,,,,,,,,
20161030:0156,0,0,0,10.24,1.4,0,,,,,,,,,,
20161030:0256,0,0,0,9.72,1.54,0,,,,,,,,,,
20161030:0356,0,0,0,9.19,1.68,0,,,,,,,,,,
20161030:0456,0,0,0,9.39,1.62,0,,,,,,,,,,
20161030:0556,0,0,0,9.59,1.55,0,,,,,,,,,,
20161030:0656,0,0,0,9.78,1.49,0,,,,,,,,,,
20161030:0756,20.83,37.494,7.46,9.89,1.58,0,,,,,,,,,,
20161030:0856,43.66,78.588,14.55,9.99,1.66,0,,,,,,,,,,
20161030:0956,172.17,309.906,20.06,10.09,1.75,0,,,,,,,,,,
20161030:1056,116.37,209.466,23.49,10.64,1.69,0,,,,,,,,,,
20161030:1156,110.21,198.378,24.47,11.19,1.63,0,,,,,,,,,,
20161030:1256,164.08,295.344,22.9,11.75,1.57,0,,,,,,,,,,
20161030:1356,95.94,172.692,18.94,11.89,1.89,0,,,,,,,,,,
20161030:1456,47.3,85.14,13.03,12.04,2.22,0,,,,,,,,,,
20161030:1556,16.47,29.646,5.63,12.18,2.54,0,,,,,,,,,,
20161030:1656,0,0,0,11.63,2.29,0,,,,,,,,,,
20161030:1756,0,0,0,11.09,2.03,0,,,,,,,,,,
20161030:1856,0,0,0,10.54,1.78,0,,,,,,,,,,
20161030:1956,0,0,0,10.08,1.82,0,,,,,,,,,,
20161030:2056,0,0,0,9.62,1.85,0,,,,,,,,,,
20161030:2156,0,0,0,9.16,1.89,0,,,,,,,,,,
20161030:2256,0,0,0,8.91,1.84,0,,,,,,,,,,
20161030:2356,0,0,0,8.65,1.79,0,,,,,,,,,,
20161031:0056,0,0,0,8.4,1.74,0,,,,,,,,,,
20161031:0156,0,0,0,8.12,1.75,0,,,,,,,,,,
20161031:0256,0,0,0,7.85,1.77,0,,,,,,,,,,
20161031:0356,0,0,0,7.57,1.78,0,,,,,,,,,,
20161031:0456,0,0,0,7.33,1.81,0,,,,,,,,,,
20161031:0556,0,0,0,7.09,1.83,0,,,,,,,,,,
20161031:0656,0,0,0,6.85,1.86,0,,,,,,,,,,
20161031:0756,64.15,115.47,7.18,7.63,2.14,0,,,,,,,,,,
20161031:0856,181.84,327.312,14.26,8.4,2.41,0,,,,,,,,,,
20161031:0956,145.12,261.216,19.75,9.18,2.69,0,,,,,,,,,,
20161031:1056,280.4,504.72,23.16,10.72,2.31,0,,,,,,,,,,
20161031:1156,420.01,756.018,24.15,12.26,1.94,0,,,,,,,,,,
20161031:1256,675.76,1216.368,22.57,13.81,1.56,0,,,,,,,,,,
20161031:1356,541.25,974.25,18.63,14.25,1.52,0,,,,,,,,,,
20161031:1456,277.82,500.076,12.73,14.7,1.49,0,,,,,,,,,,
20161031:1556,79.98,143.964,5.35,15.15,1.45,0,,,,,,,,,,
20161031:1656,0,0,0,13.2,1.89,0,,,,,,,,,,
20161031:1756,0,0,0,11.24,2.34,0,,,,,,,,,,
20161031:1856,0,0,0,9.29,2.79,0,,,,,,,,,,
20161031:1956,0,0,0,8.64,2.55,0,,,,,,,,,,
20161031:2056,0,0,0,7.99,2.32,0,,,,,,,,,,
20161031:2156,0,0,0,7.34,2.08,0,,,,,,,,,,
20161031:2256,0,0,0,7.3,1.62,0,,,,,,,,,,
20161031:2356,0,0,0,7.27,1.16,0,,,,,,,,,,
