,,,,,,,,,Total area (m^2),12000,,Avg,kW,,,
20161116:2156,0,0,0,7.47,5.68,0,,,,,,,,,,
20161116:2256,0,0,0,7.21,5.89,0,,,,,,,,,,
20161116:2356,0,0,0,6.96,6.1,0,,,,,,,,,,
20161117:0056,0,0,0,6.71,6.3,0,,,,,,,,,,
20161117:0156,0,0,0,6.52,5.89,0,,,,,,,,,,
20161117:0256,0,0,0,6.33,5.48,0,,,,,,,,,,
20161117:0356,0,0,0,6.14,5.06,0,,,,,,,,,,
20161117:0456,0,0,0,6.16,5.67,0,,,,,,,,,,
20161117:0556,0,0,0,6.19,6.29,0,,,,,,,,,,
20161117:0656,0,0,0,6.22,6.9,0,,,,,,,,,,
20161117:0756,131.5,236.7,2.79,6.47,7.27,0,,,,,,,,,,
20161117:0856,265.91,478.638,9.66,6.71,7.64,0,,,,,,,,,,
20161117:0956,184.73,332.514,14.95,6.96,8.01,0,,,,,,,,,,
20161117:1056,473.39,852.102,18.26,7.42,8.47,0,,,,,,,,,,
20161117:1156,233.84,420.912,19.26,7.89,8.93,0,,,,,,,,,,
20161117:1256,51.67,93.006,17.85,8.35,9.39,0,,,,,,,,,,
20161117:1356,464.07,835.326,14.17,8.34,9.61,0,,,,,,,,,,
20161117:1456,257.93,464.274,8.58,8.33,9.83,0,,,,,,,,,,
20161117:1556,5.18,9.324,1.49,8.31,10.04,0,,,,,,,,,,
20161117:1656,0,0,0,7.59,9.04,0,,,,,,,,,,
20161117:1756,0,0,0,6.87,8.05,0,,,,,,,,,,
20161117:1856,0,0,0,6.15,7.05,0,,,,,,,,,,
20161117:1956,0,0,0,5.41,7.44,0,,,,,,,,,,
20161117:2056,0,0,0,4.66,7.83,0,,,,,,,,,,
20161117:2156,0,0,0,3.92,8.22,0,,,,,,,,,,
20161117:2256,0,0,0,3.76,7.7,0,,,,,,,,,,
20161117:2356,0,0,0,3.6,7.18,0,,,,,,,,,,
20161118:0056,0,0,0,3.44,6.66,0,,,,,,,,,,
20161118:0156,0,0,0,3.45,6.5,0,,,,,,,,,,
20161118:0256,0,0,0,3.47,6.33,0,,,,,,,,,,
20161118:0356,0,0,0,3.49,6.17,0,,,,,,,,,,
20161118:0456,0,0,0,3.26,5.73,0,,,,,,,,,,
20161118:0556,0,0,0,3.03,5.3,0,,,,,,,,,,
20161118:0656,0,0,0,2.8,4.87,0,,,,,,,,,,
20161118:0756,61.8,111.24,2.56,2.9,5.03,0,,,,,,,,,,
20161118:0856,168.51,303.318,9.42,3,5.2,0,,,,,,,,,,
20161118:0956,61.93,111.474,14.7,3.1,5.37,0,,,,,,,,,,
20161118:1056,220.18,396.324,18.01,3.58,5.82,0,,,,,,,,,,
20161118:1156,251.24,452.232,19.01,4.07,6.28,0,,,,,,,,,,
20161118:1256,149.22,268.596,17.62,4.55,6.73,0,,,,,,,,,,
20161118:1356,390.42,702.756,13.96,4.71,6.28,0,,,,,,,,,,
20161118:1456,244.64,440.352,8.39,4.87,5.82,0,,,,,,,,,,
20161118:1556,0.5,0.9,1.31,5.03,5.37,0,,,,,,,,,,
20161118:1656,0,0,0,4.5,5.26,0,,,,,,,,,,
20161118:1756,0,0,0,3.97,5.14,0,,,,,,,,,,
20161118:1856,0,0,0,3.43,5.03,0,,,,,,,,,,
20161118:1956,0,0,0,3.23,4.86,0,,,,,,,,,,
20161118:2056,0,0,0,3.04,4.69,0,,,,,,,,,,
20161118:2156,0,0,0,2.84,4.52,0,,,,,,,,,,
20161118:2256,0,0,0,2.8,4.52,0,,,,,,,,,,
20161118:2356,0,0,0,2.76,4.51,0,,,,,,,,,,
20161119:0056,0,0,0,2.73,4.51,0,,,,,,,,,,
20161119:0156,0,0,0,2.87,4.65,0,,,,,,,,,,
20161119:0256,0,0,0,3.01,4.8,0,,,,,,,,,,
20161119:0356,0,0,0,3.15,4.94,0,,,,,,,,,,
20161119:0456,0,0,0,2.92,4.83,0,,,,,,,,,,
20161119:0556,0,0,0,2.7,4.73,0,,,,,,,,,,
20161119:0656,0,0,0,2.47,4.62,0,,,,,,,,,,
20161119:0756,62.53,112.554,2.33,2.54,4.47,0,,,,,,,,,,
20161119:0856,288.34,519.012,9.18,2.6,4.32,0,,,,,,,,,,
20161119:0956,442.02,795.636,14.46,2.67,4.17,0,,,,,,,,,,
20161119:1056,139.98,251.964,17.77,3.81,4.31,0,,,,,,,,,,
20161119:1156,51.53,92.754,18.78,4.96,4.46,0,,,,,,,,,,
20161119:1256,196.17,353.106,17.4,6.1,4.61,0,,,,,,,,,,
20161119:1356,140.21,252.378,13.76,5.77,4.52,0,,,,,,,,,,
20161119:1456,87.45,157.41,8.2,5.45,4.43,0,,,,,,,,,,
20161119:1556,0.41,0.738,1.15,5.12,4.34,0,,,,,,,,,,
20161119:1656,0,0,0,4.87,4.09,0,,,,,,,,,,
20161119:1756,0,0,0,4.61,3.84,0,,,,,,,,,,
20161119:1856,0,0,0,4.35,3.59,0,,,,,,,,,,
20161119:1956,0,0,0,4.52,3.92,0,,,,,,,,,,
20161119:2056,0,0,0,4.69,4.26,0,,,,,,,,,,
20161119:2156,0,0,0,4.86,4.59,0,,,,,,,,,,
20161119:2256,0,0,0,5.29,5.35,0,,,,,,,,,,
20161119:2356,0,0,0,5.73,6.11,0,,,,,,,,,,
20161120:0056,0,0,0,6.17,6.87,0,,,,,,,,,,
20161120:0156,0,0,0,6.26,7.26,0,,,,,,,,,,
20161120:0256,0,0,0,6.36,7.64,0,,,,,,,,,,
20161120:0356,0,0,0,6.46,8.03,0,,,,,,,,,,
20161120:0456,0,0,0,6.49,7.1,0,,,,,,,,,,
20161120:0556,0,0,0,6.51,6.18,0,,,,,,,,,,
20161120:0656,0,0,0,6.54,5.26,0,,,,,,,,,,
20161120:0756,0.96,1.728,2.1,6.18,6.32,0,,,,,,,,,,
20161120:0856,36.94,66.492,8.94,5.82,7.38,0,,,,,,,,,,
20161120:0956,7.28,13.104,14.22,5.46,8.44,0,,,,,,,,,,
20161120:1056,88.36,159.048,17.53,5.63,7.83,0,,,,,,,,,,
20161120:1156,78.2,140.76,18.55,5.8,7.21,0,,,,,,,,,,
20161120:1256,77.46,139.428,17.18,5.97,6.59,0,,,,,,,,,,
20161120:1356,105.77,190.386,13.56,5.98,5.22,0,,,,,,,,,,
20161120:1456,50.29,90.522,8.02,5.99,3.85,0,,,,,,,,,,
20161120:1556,0,0,0,6.01,2.48,0,,,,,,,,,,
20161120:1656,0,0,0,5.16,2.16,0,,,,,,,,,,
20161120:1756,0,0,0,4.32,1.84,0,,,,,,,,,,
20161120:1856,0,0,0,3.48,1.52,0,,,,,,,,,,
20161120:1956,0,0,0,3.22,2.11,0,,,,,,,,,,
20161120:2056,0,0,0,2.96,2.7,0,,,,,,,,,,
20161120:2156,0,0,0,2.7,3.3,0,,,,,,,,,,
20161120:2256,0,0,0,2.95,3.9,0,,,,,,,,,,
20161120:2356,0,0,0,3.21,4.5,0,,,,,,,,,,
20161121:0056,0,0,0,3.47,5.1,0,,,,,,,,,,
20161121:0156,0,0,0,3.56,5.72,0,,,,,,,,,,
20161121:0256,0,0,0,3.65,6.34,0,,,,,,,,,,
20161121:0356,0,0,0,3.75,6.95,0,,,,,,,,,,
20161121:0456,0,0,0,4.29,6.57,0,,,,,,,,,,
20161121:0556,0,0,0,4.84,6.2,0,,,,,,,,,,
20161121:0656,0,0,0,5.38,5.82,0,,,,,,,,,,
20161121:0756,6.19,11.142,1.88,6.04,5.2,0,,,,,,,,,,
20161121:0856,25.2,45.36,8.71,6.69,4.59,0,,,,,,,,,,
20161121:0956,32.88,59.184,13.99,7.35,3.97,0,,,,,,,,,,
20161121:1056,9.37,16.866,17.3,8.03,4.46,0,,,,,,,,,,
20161121:1156,72.09,129.762,18.32,8.7,4.94,0,,,,,,,,,,
20161121:1256,9.1,16.38,16.97,9.38,5.42,0,,,,,,,,,,
20161121:1356,6.59,11.862,13.37,9.47,5.93,0,,,,,,,,,,
20161121:1456,227.98,410.364,7.85,9.57,6.44,0,,,,,,,,,,
20161121:1556,1.46,2.628,0.83,9.66,6.95,0,,,,,,,,,,
20161121:1656,0,0,0,9.37,7.03,0,,,,,,,,,,
20161121:1756,0,0,0,9.08,7.12,0,,,,,,,,,,
20161121:1856,0,0,0,8.78,7.2,0,,,,,,,,,,
20161121:1956,0,0,0,8.56,7.15,0,,,,,,,,,,
20161121:2056,0,0,0,8.34,7.1,0,,,,,,,,,,
20161121:2156,0,0,0,8.12,7.05,0,,,,,,,,,,
20161121:2256,0,0,0,8.15,7.49,0,,,,,,,,,,
20161121:2356,0,0,0,8.19,7.93,0,,,,,,,,,,
20161122:0056,0,0,0,8.23,8.37,0,,,,,,,,,,
20161122:0156,0,0,0,8,7.34,0,,,,,,,,,,
20161122:0256,0,0,0,7.77,6.3,0,,,,,,,,,,
20161122:0356,0,0,0,7.55,5.27,0,,,,,,,,,,
20161122:0456,0,0,0,7.52,5.17,0,,,,,,,,,,
20161122:0556,0,0,0,7.5,5.08,0,,,,,,,,,,
20161122:0656,0,0,0,7.47,4.98,0,,,,,,,,,,
20161122:0756,4.46,8.028,1.66,7.36,5.18,0,,,,,,,,,,
20161122:0856,3.87,6.966,8.49,7.24,5.38,0,,,,,,,,,,
20161122:0956,6.91,12.438,13.76,7.13,5.59,0,,,,,,,,,,
20161122:1056,9.32,16.776,17.07,7.24,5.71,0,,,,,,,,,,
20161122:1156,48.71,87.678,18.11,7.36,5.83,0,,,,,,,,,,
20161122:1256,48.07,86.526,16.76,7.47,5.96,0,,,,,,,,,,
20161122:1356,64.42,115.956,13.18,7.54,5.2,0,,,,,,,,,,
20161122:1456,141.51,254.718,7.68,7.62,4.43,0,,,,,,,,,,
20161122:1556,0,0,0,7.7,3.67,0,,,,,,,,,,
20161122:1656,0,0,0,7.24,3.28,0,,,,,,,,,,
20161122:1756,0,0,0,6.79,2.89,0,,,,,,,,,,
20161122:1856,0,0,0,6.34,2.5,0,,,,,,,,,,
20161122:1956,0,0,0,6.1,2.17,0,,,,,,,,,,
20161122:2056,0,0,0,5.85,1.85,0,,,,,,,,,,
20161122:2156,0,0,0,5.61,1.53,0,,,,,,,,,,
20161122:2256,0,0,0,5.62,1.44,0,,,,,,,,,,
20161122:2356,0,0,0,5.63,1.35,0,,,,,,,,,,
20161123:0056,0,0,0,5.64,1.26,0,,,,,,,,,,
20161123:0156,0,0,0,5.01,1.24,0,,,,,,,,,,
20161123:0256,0,0,0,4.38,1.23,0,,,,,,,,,,
20161123:0356,0,0,0,3.76,1.21,0,,,,,,,,,,
20161123:0456,0,0,0,3.76,1.55,0,,,,,,,,,,
20161123:0556,0,0,0,3.77,1.89,0,,,,,,,,,,
20161123:0656,0,0,0,3.77,2.22,0,,,,,,,,,,
20161123:0756,6.55,11.79,1.44,4.09,2.47,0,,,,,,,,,,
20161123:0856,296.75,534.15,8.27,4.42,2.73,0,,,,,,,,,,
20161123:0956,116.33,209.394,13.54,4.74,2.98,0,,,,,,,,,,
20161123:1056,202.68,364.824,16.85,5.46,3.42,0,,,,,,,,,,
20161123:1156,291.91,525.438,17.89,6.17,3.85,0,,,,,,,,,,
20161123:1256,329.05,592.29,16.57,6.89,4.29,0,,,,,,,,,,
20161123:1356,171.74,309.132,13,7.17,4.51,0,,,,,,,,,,
20161123:1456,97.89,176.202,7.52,7.46,4.72,0,,,,,,,,,,
20161123:1556,0,0,0,7.74,4.94,0,,,,,,,,,,
20161123:1656,0,0,0,7.4,5.45,0,,,,,,,,,,
20161123:1756,0,0,0,7.06,5.96,0,,,,,,,,,,
20161123:1856,0,0,0,6.71,6.47,0,,,,,,,,,,
20161123:1956,0,0,0,6.69,6.74,0,,,,,,,,,,
20161123:2056,0,0,0,6.66,7,0,,,,,,,,,,
20161123:2156,0,0,0,6.64,7.27,0,,,,,,,,,,
20161123:2256,0,0,0,6.63,7.29,0,,,,,,,,,,
20161123:2356,0,0,0,6.63,7.31,0,,,,,,,,,,
20161124:0056,0,0,0,6.63,7.32,0,,,,,,,,,,
20161124:0156,0,0,0,6.3,7.5,0,,,,,,,,,,
20161124:0256,0,0,0,5.97,7.68,0,,,,,,,,,,
20161124:0356,0,0,0,5.64,7.86,0,,,,,,,,,,
20161124:0456,0,0,0,5.43,7.67,0,,,,,,,,,,
20161124:0556,0,0,0,5.21,7.48,0,,,,,,,,,,
20161124:0656,0,0,0,5,7.28,0,,,,,,,,,,
20161124:0756,4.91,8.838,1.23,5.17,7.24,0,,,,,,,,,,
20161124:0856,176.05,316.89,8.05,5.33,7.19,0,,,,,,,,,,
20161124:0956,261.52,470.736,13.32,5.5,7.14,0,,,,,,,,,,
20161124:1056,150.93,271.674,16.63,6.51,7.62,0,,,,,,,,,,
20161124:1156,62.63,112.734,17.69,7.52,8.1,0,,,,,,,,,,
20161124:1256,232.26,418.068,16.38,8.53,8.58,0,,,,,,,,,,
20161124:1356,52.69,94.842,12.83,8.15,8.4,0,,,,,,,,,,
20161124:1456,89.97,161.946,7.37,7.77,8.21,0,,,,,,,,,,
20161124:1556,0,0,0,7.39,8.03,0,,,,,,,,,,
20161124:1656,0,0,0,6.75,7.67,0,,,,,,,,,,
20161124:1756,0,0,0,6.12,7.31,0,,,,,,,,,,
20161124:1856,0,0,0,5.48,6.95,0,,,,,,,,,,
20161124:1956,0,0,0,5.26,6.78,0,,,,,,,,,,
20161124:2056,0,0,0,5.04,6.61,0,,,,,,,,,,
20161124:2156,0,0,0,4.82,6.44,0,,,,,,,,,,
20161124:2256,0,0,0,4.81,6.42,0,,,,,,,,,,
20161124:2356,0,0,0,4.8,6.4,0,,,,,,,,,,
20161125:0056,0,0,0,4.79,6.37,0,,,,,,,,,,
20161125:0156,0,0,0,4.62,6.54,0,,,,,,,,,,
20161125:0256,0,0,0,4.46,6.71,0,,,,,,,,,,
20161125:0356,0,0,0,4.3,6.88,0,,,,,,,,,,
20161125:0456,0,0,0,4.28,6.75,0,,,,,,,,,,
20161125:0556,0,0,0,4.25,6.63,0,,,,,,,,,,
20161125:0656,0,0,0,4.23,6.5,0,,,,,,,,,,
20161125:0756,3.81,6.858,1.02,4.45,6.53,0,,,,,,,,,,
20161125:0856,300.48,540.864,7.84,4.66,6.56,0,,,,,,,,,,
20161125:0956,501.22,902.196,13.11,4.88,6.59,0,,,,,,,,,,
20161125:1056,615.48,1107.864,16.42,5.95,6.92,0,,,,,,,,,,
20161125:1156,643.73,1158.714,17.49,7.01,7.25,0,,,,,,,,,,
20161125:1256,585.36,1053.648,16.19,8.08,7.57,0,,,,,,,,,,
20161125:1356,444.92,800.856,12.66,7.83,7.38,0,,,,,,,,,,
20161125:1456,233.95,421.11,7.22,7.58,7.19,0,,,,,,,,,,
20161125:1556,0,0,0,7.34,6.99,0,,,,,,,,,,
20161125:1656,0,0,0,6.54,6.74,0,,,,,,,,,,
20161125:1756,0,0,0,5.75,6.48,0,,,,,,,,,,
20161125:1856,0,0,0,4.95,6.22,0,,,,,,,,,,
20161125:1956,0,0,0,4.55,5.81,0,,,,,,,,,,
20161125:2056,0,0,0,4.14,5.4,0,,,,,,,,,,
20161125:2156,0,0,0,3.74,4.99,0,,,,,,,,,,
20161125:2256,0,0,0,3.55,4.71,0,,,,,,,,,,
20161125:2356,0,0,0,3.36,4.43,0,,,,,,,,,,
20161126:0056,0,0,0,3.18,4.15,0,,,,,,,,,,
20161126:0156,0,0,0,2.97,3.96,0,,,,,,,,,,
20161126:0256,0,0,0,2.76,3.77,0,,,,,,,,,,
20161126:0356,0,0,0,2.55,3.59,0,,,,,,,,,,
20161126:0456,0,0,0,2.38,3.51,0,,,,,,,,,,
20161126:0556,0,0,0,2.2,3.44,0,,,,,,,,,,
20161126:0656,0,0,0,2.03,3.37,0,,,,,,,,,,
20161126:0756,0.34,0.612,0.82,2.26,3.61,0,,,,,,,,,,
20161126:0856,280.94,505.692,7.63,2.5,3.86,0,,,,,,,,,,
20161126:0956,161.33,290.394,12.9,2.73,4.11,0,,,,,,,,,,
20161126:1056,225.41,405.738,16.22,3.78,4.26,0,,,,,,,,,,
20161126:1156,240.46,432.828,17.3,4.84,4.4,0,,,,,,,,,,
20161126:1256,278.64,501.552,16.01,5.89,4.55,0,,,,,,,,,,
20161126:1356,425.48,765.864,12.5,5.82,4.43,0,,,,,,,,,,
20161126:1456,217.87,392.166,7.08,5.75,4.3,0,,,,,,,,,,
20161126:1556,0,0,0,5.68,4.18,0,,,,,,,,,,
20161126:1656,0,0,0,5.39,4.01,0,,,,,,,,,,
20161126:1756,0,0,0,5.11,3.85,0,,,,,,,,,,
20161126:1856,0,0,0,4.83,3.68,0,,,,,,,,,,
20161126:1956,0,0,0,4.59,3.77,0,,,,,,,,,,
20161126:2056,0,0,0,4.35,3.87,0,,,,,,,,,,
20161126:2156,0,0,0,4.11,3.96,0,,,,,,,,,,
20161126:2256,0,0,0,4.24,3.87,0,,,,,,,,,,
20161126:2356,0,0,0,4.37,3.78,0,,,,,,,,,,
20161127:0056,0,0,0,4.5,3.7,0,,,,,,,,,,
20161127:0156,0,0,0,4.59,3.56,0,,,,,,,,,,
20161127:0256,0,0,0,4.68,3.42,0,,,,,,,,,,
20161127:0356,0,0,0,4.77,3.28,0,,,,,,,,,,
20161127:0456,0,0,0,5.03,3.6,0,,,,,,,,,,
20161127:0556,0,0,0,5.3,3.93,0,,,,,,,,,,
20161127:0656,0,0,0,5.56,4.25,0,,,,,,,,,,
20161127:0756,0.25,0.45,0.62,5.72,4.61,0,,,,,,,,,,
20161127:0856,106.31,191.358,7.43,5.89,4.97,0,,,,,,,,,,
20161127:0956,133.67,240.606,12.7,6.05,5.32,0,,,,,,,,,,
20161127:1056,93.76,168.768,16.02,6.24,5.47,0,,,,,,,,,,
20161127:1156,140.89,253.602,17.11,6.42,5.61,0,,,,,,,,,,
20161127:1256,115.96,208.728,15.84,6.61,5.75,0,,,,,,,,,,
20161127:1356,74.45,134.01,12.35,6.45,5.41,0,,,,,,,,,,
20161127:1456,57.26,103.068,6.95,6.3,5.06,0,,,,,,,,,,
20161127:1556,0,0,0,6.14,4.72,0,,,,,,,,,,
20161127:1656,0,0,0,5.7,4.51,0,,,,,,,,,,
20161127:1756,0,0,0,5.26,4.29,0,,,,,,,,,,
20161127:1856,0,0,0,4.82,4.08,0,,,,,,,,,,
20161127:1956,0,0,0,4.41,4.12,0,,,,,,,,,,
20161127:2056,0,0,0,4,4.17,0,,,,,,,,,,
20161127:2156,0,0,0,3.59,4.21,0,,,,,,,,,,
20161127:2256,0,0,0,3.5,4.26,0,,,,,,,,,,
20161127:2356,0,0,0,3.41,4.32,0,,,,,,,,,,
20161128:0056,0,0,0,3.32,4.37,0,,,,,,,,,,
20161128:0156,0,0,0,3.2,4.26,0,,,,,,,,,,
20161128:0256,0,0,0,3.09,4.15,0,,,,,,,,,,
20161128:0356,0,0,0,2.98,4.04,0,,,,,,,,,,
20161128:0456,0,0,0,2.96,3.99,0,,,,,,,,,,
20161128:0556,0,0,0,2.95,3.93,0,,,,,,,,,,
20161128:0656,0,0,0,2.94,3.88,0,,,,,,,,,,
20161128:0756,0,0,0,3.15,3.93,0,,,,,,,,,,
20161128:0856,278.05,500.49,7.23,3.37,3.99,0,,,,,,,,,,
20161128:0956,481.59,866.862,12.5,3.58,4.04,0,,,,,,,,,,
20161128:1056,610.89,1099.602,15.83,4.6,4.37,0,,,,,,,,,,
20161128:1156,641.05,1153.89,16.93,5.62,4.7,0,,,,,,,,,,
20161128:1256,583.55,1050.39,15.68,6.64,5.03,0,,,,,,,,,,
20161128:1356,437.69,787.842,12.21,6.18,4.8,0,,,,,,,,,,
20161128:1456,225.81,406.458,6.82,5.72,4.57,0,,,,,,,,,,
20161128:1556,0,0,0,5.26,4.34,0,,,,,,,,,,
20161128:1656,0,0,0,4.21,4.17,0,,,,,,,,,,
20161128:1756,0,0,0,3.16,3.99,0,,,,,,,,,,
20161128:1856,0,0,0,2.11,3.81,0,,,,,,,,,,
20161128:1956,0,0,0,1.6,3.7,0,,,,,,,,,,
20161128:2056,0,0,0,1.1,3.6,0,,,,,,,,,,
20161128:2156,0,0,0,0.59,3.49,0,,,,,,,,,,
20161128:2256,0,0,0,0.29,3.26,0,,,,,,,,,,
20161128:2356,0,0,0,-0.01,3.04,0,,,,,,,,,,
20161129:0056,0,0,0,-0.3,2.81,0,,,,,,,,,,
20161129:0156,0,0,0,-0.57,2.71,0,,,,,,,,,,
20161129:0256,0,0,0,-0.84,2.6,0,,,,,,,,,,
20161129:0356,0,0,0,-1.11,2.5,0,,,,,,,,,,
20161129:0456,0,0,0,-1.56,2.4,0,,,,,,,,,,
20161129:0556,0,0,0,-2.01,2.31,0,,,,,,,,,,
20161129:0656,0,0,0,-2.46,2.22,0,,,,,,,,,,
20161129:0756,0,0,0,-2.32,2.22,0,,,,,,,,,,
20161129:0856,282.21,507.978,7.04,-2.17,2.21,0,,,,,,,,,,
20161129:0956,489.19,880.542,12.31,-2.03,2.21,0,,,,,,,,,,
20161129:1056,608.61,1095.498,15.65,-0.46,2.26,0,,,,,,,,,,
20161129:1156,639.41,1150.938,16.76,1.11,2.32,0,,,,,,,,,,
20161129:1256,582.35,1048.23,15.52,2.68,2.37,0,,,,,,,,,,
20161129:1356,443.01,797.418,12.07,2.57,1.99,0,,,,,,,,,,
20161129:1456,229.2,412.56,6.7,2.47,1.6,0,,,,,,,,,,
20161129:1556,0,0,0,2.37,1.21,0,,,,,,,,,,
20161129:1656,0,0,0,0.88,1.51,0,,,,,,,,,,
20161129:1756,0,0,0,-0.6,1.81,0,,,,,,,,,,
20161129:1856,0,0,0,-2.09,2.11,0,,,,,,,,,,
20161129:1956,0,0,0,-2.79,2,0,,,,,,,,,,
20161129:2056,0,0,0,-3.5,1.89,0,,,,,,,,,,
20161129:2156,0,0,0,-4.2,1.78,0,,,,,,,,,,
20161129:2256,0,0,0,-4.17,1.61,0,,,,,,,,,,
20161129:2356,0,0,0,-4.14,1.45,0,,,,,,,,,,
20161130:0056,0,0,0,-4.11,1.28,0,,,,,,,,,,
20161130:0156,0,0,0,-4.26,1.12,0,,,,,,,,,,
20161130:0256,0,0,0,-4.4,0.96,0,,,,,,,,,,
20161130:0356,0,0,0,-4.54,0.8,0,,,,,,,,,,
20161130:0456,0,0,0,-4.37,0.93,0,,,,,,,,,,
20161130:0556,0,0,0,-4.19,1.06,0,,,,,,,,,,
20161130:0656,0,0,0,-4.02,1.19,0,,,,,,,,,,
20161130:0756,0,0,0,-3.7,1.37,0,,,,,,,,,,
20161130:0856,272.79,491.022,6.86,-3.38,1.55,0,,,,,,,,,,
20161130:0956,480.11,864.198,12.13,-3.06,1.74,0,,,,,,,,,,
20161130:1056,590.19,1062.342,15.47,-1.37,1.65,0,,,,,,,,,,
20161130:1156,621.56,1118.808,16.59,0.33,1.56,0,,,,,,,,,,
20161130:1256,565.69,1018.242,15.37,2.02,1.48,0,,,,,,,,,,
20161130:1356,422.3,760.14,11.94,1.64,1.6,0,,,,,,,,,,
20161130:1456,212.51,382.518,6.59,1.27,1.72,0,,,,,,,,,,
20161130:1556,0,0,0,0.89,1.85,0,,,,,,,,,,
20161130:1656,0,0,0,-0.25,2.05,0,,,,,,,,,,
20161130:1756,0,0,0,-1.39,2.25,0,,,,,,,,,,
20161130:1856,0,0,0,-2.54,2.46,0,,,,,,,,,,
20161130:1956,0,0,0,-2.76,2.37,0,,,,,,,,,,
20161130:2056,0,0,0,-2.97,2.28,0,,,,,,,,,,
20161130:2156,0,0,0,-3.19,2.19,0,,,,,,,,,,
20161130:2256,0,0,0,-3.19,2.17,0,,,,,,,,,,
20161130:2356,0,0,0,-3.18,2.15,0,,,,,,,,,,
